industry_or_category,indicator,value,year_month,source_id
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,291676.0,2012000808,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,309528.0,2012000909,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,293158.0,2012001010,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,298463.0,2012001111,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,312245.0,2012001212,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,16468831.0,2009000000,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,15834908.0,2010000000,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,16806813.0,2011000000,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,16178309.0,2012000000,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,16002532.0,2009100000,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,16072684.0,2010100000,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,16654657.0,2011100000,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,4191102.0,2008001012,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,4996101.0,2009000103,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,3651804.0,2009000406,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,4055146.0,2009000709,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,3765780.0,2009001012,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,4529802.0,2010000103,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,3508174.0,2010000406,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,3973571.0,2010000709,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,3823361.0,2010001012,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,4767579.0,2011000103,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,3811883.0,2011000406,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,4220488.0,2011000709,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,4006863.0,2011001012,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,4615423.0,2012000103,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,3652516.0,2012000406,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,4080018.0,2012000709,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,3830351.0,2012001012,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1268295.0,2008001010,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1275967.0,2008001111,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1646840.0,2008001212,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1235944.0,2009000101,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1275450.0,2009000202,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,2484707.0,2009000303,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1122950.0,2009000404,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1098544.0,2009000505,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1430310.0,2009000606,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1153291.0,2009000707,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1151090.0,2009000808,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1750765.0,2009000909,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1141302.0,2009001010,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1135692.0,2009001111,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1488786.0,2009001212,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1110340.0,2010000101,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1167792.0,2010000202,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,2251671.0,2010000303,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1044168.0,2010000404,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1089486.0,2010000505,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1374520.0,2010000606,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1126920.0,2010000707,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1136539.0,2010000808,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1710113.0,2010000909,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1121893.0,2010001010,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1206589.0,2010001111,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1494879.0,2010001212,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1207921.0,2011000101,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1283262.0,2011000202,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,2276396.0,2011000303,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1161468.0,2011000404,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1152047.0,2011000505,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1498368.0,2011000606,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1198134.0,2011000707,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1232876.0,2011000808,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1789478.0,2011000909,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1221649.0,2011001010,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1213983.0,2011001111,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1571231.0,2011001212,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1127437.0,2012000101,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1215679.0,2012000202,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,2272308.0,2012000303,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1111659.0,2012000404,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1105273.0,2012000505,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1435584.0,2012000606,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1172063.0,2012000707,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1164561.0,2012000808,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1743395.0,2012000909,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1155475.0,2012001010,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1180331.0,2012001111,estat-service
全国 / 39情報サービス業 / 売上高（収入額）,売上高（収入額）,1494546.0,2012001212,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,889358.0,2009000000,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,927885.0,2010000000,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,937957.0,2011000000,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,936192.0,2012000000,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,857050.0,2009100000,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,941880.0,2010100000,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,944968.0,2011100000,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,244800.0,2008001012,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,259356.0,2009000103,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,201508.0,2009000406,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,212089.0,2009000709,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,216405.0,2009001012,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,227048.0,2010000103,estat-service
全国 / 40インターネット附随サービス業 / 売上高（収入額）,売上高（収入額）,233649.0,2010000406,estat-service
