industry_category,year,value,unit,gender,source_id
Ｑ複合サービス事業,2005,234415.0,人,女,estat-national-census
Ｑ複合サービス事業,2010,161214.0,人,女,estat-national-census
Ｑ複合サービス事業,2015,191552.0,人,女,estat-national-census
Ｑ複合サービス事業,2020,183282.0,人,女,estat-national-census
Ｑ複合サービス事業,2015,207390.0,人,女,estat-national-census
Ｑ複合サービス事業,2020,202998.0,人,女,estat-national-census
Ｒサービス業（他に分類されないもの）,1995,2919000.0,人,総数,estat-national-census
Ｒサービス業（他に分類されないもの）,2000,3452000.0,人,総数,estat-national-census
Ｒサービス業（他に分類されないもの）,2005,4289239.0,人,総数,estat-national-census
Ｒサービス業（他に分類されないもの）,2010,3405092.0,人,総数,estat-national-census
Ｒサービス業（他に分類されないもの）,2015,3543689.0,人,総数,estat-national-census
Ｒサービス業（他に分類されないもの）,2020,3801218.0,人,総数,estat-national-census
Ｒサービス業（他に分類されないもの）,2015,4141403.0,人,総数,estat-national-census
Ｒサービス業（他に分類されないもの）,2020,4539980.0,人,総数,estat-national-census
Ｒサービス業（他に分類されないもの）,1995,1853000.0,人,男,estat-national-census
Ｒサービス業（他に分類されないもの）,2000,2069000.0,人,男,estat-national-census
Ｒサービス業（他に分類されないもの）,2005,2502353.0,人,男,estat-national-census
Ｒサービス業（他に分類されないもの）,2010,2133256.0,人,男,estat-national-census
Ｒサービス業（他に分類されないもの）,2015,2164347.0,人,男,estat-national-census
Ｒサービス業（他に分類されないもの）,2020,2270141.0,人,男,estat-national-census
Ｒサービス業（他に分類されないもの）,2015,2529873.0,人,男,estat-national-census
Ｒサービス業（他に分類されないもの）,2020,2720963.0,人,男,estat-national-census
Ｒサービス業（他に分類されないもの）,1995,1066000.0,人,女,estat-national-census
Ｒサービス業（他に分類されないもの）,2000,1383000.0,人,女,estat-national-census
Ｒサービス業（他に分類されないもの）,2005,1786886.0,人,女,estat-national-census
Ｒサービス業（他に分類されないもの）,2010,1271836.0,人,女,estat-national-census
Ｒサービス業（他に分類されないもの）,2015,1379342.0,人,女,estat-national-census
Ｒサービス業（他に分類されないもの）,2020,1531077.0,人,女,estat-national-census
Ｒサービス業（他に分類されないもの）,2015,1611530.0,人,女,estat-national-census
Ｒサービス業（他に分類されないもの）,2020,1819017.0,人,女,estat-national-census
Ｔ分類不能の産業,1995,395000.0,人,総数,estat-national-census
Ｔ分類不能の産業,2000,761000.0,人,総数,estat-national-census
Ｔ分類不能の産業,2005,1167533.0,人,総数,estat-national-census
Ｔ分類不能の産業,2010,3460298.0,人,総数,estat-national-census
Ｔ分類不能の産業,2015,3161936.0,人,総数,estat-national-census
Ｔ分類不能の産業,2020,1741652.0,人,総数,estat-national-census
Ｔ分類不能の産業,1995,217000.0,人,男,estat-national-census
Ｔ分類不能の産業,2000,424000.0,人,男,estat-national-census
Ｔ分類不能の産業,2005,692818.0,人,男,estat-national-census
Ｔ分類不能の産業,2010,1989719.0,人,男,estat-national-census
Ｔ分類不能の産業,2015,1781467.0,人,男,estat-national-census
Ｔ分類不能の産業,2020,904239.0,人,男,estat-national-census
Ｔ分類不能の産業,1995,178000.0,人,女,estat-national-census
Ｔ分類不能の産業,2000,337000.0,人,女,estat-national-census
Ｔ分類不能の産業,2005,474715.0,人,女,estat-national-census
Ｔ分類不能の産業,2010,1470579.0,人,女,estat-national-census
Ｔ分類不能の産業,2015,1380469.0,人,女,estat-national-census
Ｔ分類不能の産業,2020,837413.0,人,女,estat-national-census
（再掲）第１次産業,1995,3848000.0,人,総数,estat-national-census
（再掲）第１次産業,2000,3208000.0,人,総数,estat-national-census
（再掲）第１次産業,2005,2980831.0,人,総数,estat-national-census
（再掲）第１次産業,2010,2381415.0,人,総数,estat-national-census
（再掲）第１次産業,2015,2221699.0,人,総数,estat-national-census
（再掲）第１次産業,2020,1962762.0,人,総数,estat-national-census
（再掲）第１次産業,2015,2338384.0,人,総数,estat-national-census
（再掲）第１次産業,2020,2127521.0,人,総数,estat-national-census
（再掲）第１次産業,1995,2160000.0,人,男,estat-national-census
（再掲）第１次産業,2000,1800000.0,人,男,estat-national-census
（再掲）第１次産業,2005,1727421.0,人,男,estat-national-census
（再掲）第１次産業,2010,1444975.0,人,男,estat-national-census
（再掲）第１次産業,2015,1356632.0,人,男,estat-national-census
（再掲）第１次産業,2020,1205549.0,人,男,estat-national-census
（再掲）第１次産業,2015,1432450.0,人,男,estat-national-census
（再掲）第１次産業,2020,1312049.0,人,男,estat-national-census
（再掲）第１次産業,1995,1687000.0,人,女,estat-national-census
（再掲）第１次産業,2000,1408000.0,人,女,estat-national-census
（再掲）第１次産業,2005,1253410.0,人,女,estat-national-census
（再掲）第１次産業,2010,936440.0,人,女,estat-national-census
（再掲）第１次産業,2015,865067.0,人,女,estat-national-census
（再掲）第１次産業,2020,757213.0,人,女,estat-national-census
（再掲）第１次産業,2015,905934.0,人,女,estat-national-census
（再掲）第１次産業,2020,815472.0,人,女,estat-national-census
（再掲）第２次産業,1995,19936000.0,人,総数,estat-national-census
（再掲）第２次産業,2000,18392000.0,人,総数,estat-national-census
（再掲）第２次産業,2005,15957225.0,人,総数,estat-national-census
（再掲）第２次産業,2010,14123282.0,人,総数,estat-national-census
（再掲）第２次産業,2015,13920834.0,人,総数,estat-national-census
（再掲）第２次産業,2020,13259479.0,人,総数,estat-national-census
（再掲）第２次産業,2015,15688428.0,人,総数,estat-national-census
（再掲）第２次産業,2020,15317297.0,人,総数,estat-national-census
（再掲）第２次産業,1995,14124000.0,人,男,estat-national-census
（再掲）第２次産業,2000,13275000.0,人,男,estat-national-census
（再掲）第２次産業,2005,11746868.0,人,男,estat-national-census
（再掲）第２次産業,2010,10462428.0,人,男,estat-national-census
（再掲）第２次産業,2015,10288849.0,人,男,estat-national-census
（再掲）第２次産業,2020,9675150.0,人,男,estat-national-census
（再掲）第２次産業,2015,11624349.0,人,男,estat-national-census
（再掲）第２次産業,2020,11221412.0,人,男,estat-national-census
（再掲）第２次産業,1995,5811000.0,人,女,estat-national-census
（再掲）第２次産業,2000,5116000.0,人,女,estat-national-census
（再掲）第２次産業,2005,4210357.0,人,女,estat-national-census
（再掲）第２次産業,2010,3660854.0,人,女,estat-national-census
（再掲）第２次産業,2015,3631985.0,人,女,estat-national-census
（再掲）第２次産業,2020,3584329.0,人,女,estat-national-census
（再掲）第２次産業,2015,4064079.0,人,女,estat-national-census
（再掲）第２次産業,2020,4095885.0,人,女,estat-national-census
（再掲）第３次産業,1995,40004000.0,人,総数,estat-national-census
（再掲）第３次産業,2000,40671000.0,人,総数,estat-national-census
（再掲）第３次産業,2005,41424613.0,人,総数,estat-national-census
（再掲）第３次産業,2010,39646316.0,人,総数,estat-national-census
（再掲）第３次産業,2015,39614567.0,人,総数,estat-national-census
（再掲）第３次産業,2020,40679332.0,人,総数,estat-national-census
（再掲）第３次産業,2015,45783570.0,人,総数,estat-national-census
（再掲）第３次産業,2020,48023618.0,人,総数,estat-national-census
（再掲）第３次産業,1995,22045000.0,人,男,estat-national-census
（再掲）第３次産業,2000,21773000.0,人,男,estat-national-census
（再掲）第３次産業,2005,21581048.0,人,男,estat-national-census
（再掲）第３次産業,2010,20192507.0,人,男,estat-national-census
（再掲）第３次産業,2015,19650755.0,人,男,estat-national-census
（再掲）第３次産業,2020,19716369.0,人,男,estat-national-census
（再掲）第３次産業,2015,22906517.0,人,男,estat-national-census
（再掲）第３次産業,2020,23530119.0,人,男,estat-national-census
（再掲）第３次産業,1995,17959000.0,人,女,estat-national-census
（再掲）第３次産業,2000,18898000.0,人,女,estat-national-census
（再掲）第３次産業,2005,19843565.0,人,女,estat-national-census
（再掲）第３次産業,2010,19453809.0,人,女,estat-national-census
（再掲）第３次産業,2015,19963812.0,人,女,estat-national-census
（再掲）第３次産業,2020,20962963.0,人,女,estat-national-census
（再掲）第３次産業,2015,22877053.0,人,女,estat-national-census
（再掲）第３次産業,2020,24493499.0,人,女,estat-national-census
Ａ農業，林業,1995,5.5202393194,人,総数,estat-national-census
Ａ農業，林業,2000,4.6880949359,人,総数,estat-national-census
Ａ農業，林業,2005,4.4964731303,人,総数,estat-national-census
Ａ農業，林業,2010,3.6981739925,人,総数,estat-national-census
Ａ農業，林業,2015,3.5098198144,人,総数,estat-national-census
Ａ農業，林業,2020,3.17591,人,総数,estat-national-census
Ａ農業，林業,2015,3.41343,人,総数,estat-national-census
Ａ農業，林業,2020,3.03394,人,総数,estat-national-census
Ａ農業，林業,1995,5.0095989207,人,男,estat-national-census
Ａ農業，林業,2000,4.3222794591,人,男,estat-national-census
Ａ農業，林業,2005,4.3800498235,人,男,estat-national-census
Ａ農業，林業,2010,3.8454921289,人,男,estat-national-census
Ａ農業，林業,2015,3.7498008855,人,男,estat-national-census
Ａ農業，林業,2020,3.51084,人,男,estat-national-census
Ａ農業，林業,2015,3.64492,人,男,estat-national-census
Ａ農業，林業,2020,3.3414,人,男,estat-national-census
Ａ農業，林業,1995,6.2880324543,人,女,estat-national-census
Ａ農業，林業,2000,5.2173913043,人,女,estat-national-census
Ａ農業，林業,2005,4.6579001271,人,女,estat-national-census
Ａ農業，林業,2010,3.5013993199,人,女,estat-national-census
Ａ農業，林業,2015,3.2026366441,人,女,estat-national-census
Ａ農業，林業,2020,2.77231,人,女,estat-national-census
Ａ農業，林業,2015,3.11448,人,女,estat-national-census
Ａ農業，林業,2020,2.65686,人,女,estat-national-census
Ｂ漁業,1995,0.4752111183,人,総数,estat-national-census
Ｂ漁業,2000,0.4013834242,人,総数,estat-national-census
Ｂ漁業,2005,0.3480274613,人,総数,estat-national-census
Ｂ漁業,2010,0.2967305986,人,総数,estat-national-census
Ｂ漁業,2015,0.2609462245,人,総数,estat-national-census
Ｂ漁業,2020,0.22911,人,総数,estat-national-census
Ｂ漁業,2015,0.25115,人,総数,estat-national-census
Ｂ漁業,2020,0.21575,人,総数,estat-national-census
Ｂ漁業,1995,0.5940953665,人,男,estat-national-census
Ｂ漁業,2000,0.507083065,人,男,estat-national-census
Ｂ漁業,2005,0.4521464114,人,男,estat-national-census
Ｂ漁業,2010,0.3932603666,人,男,estat-national-census
Ｂ漁業,2015,0.3515479898,人,男,estat-national-census
Ｂ漁業,2020,0.31614,人,男,estat-national-census
Ｂ漁業,2015,0.33816,人,男,estat-national-census
Ｂ漁業,2020,0.29676,人,男,estat-national-census
Ｂ漁業,1995,0.2964581057,人,女,estat-national-census
Ｂ漁業,2000,0.2484472049,人,女,estat-national-census
Ｂ漁業,2005,0.2036610979,人,女,estat-national-census
Ｂ漁業,2010,0.1677945834,人,女,estat-national-census
Ｂ漁業,2015,0.1449731714,人,女,estat-national-census
Ｂ漁業,2020,0.12424,人,女,estat-national-census
Ｂ漁業,2015,0.13877,人,女,estat-national-census
Ｂ漁業,2020,0.1164,人,女,estat-national-census
Ｃ鉱業，採石業，砂利採取業,1995,0.0919260851,人,総数,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2000,0.0729788044,人,総数,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2005,0.0505020282,人,総数,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2010,0.0371607328,人,総数,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2015,0.0378163009,人,総数,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2020,0.03277,人,総数,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2015,0.03736,人,総数,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2020,0.03125,人,総数,estat-national-census
Ｃ鉱業，採石業，砂利採取業,1995,0.1297151455,人,男,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2000,0.104636188,人,男,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2005,0.0740234006,人,男,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2010,0.0548700603,人,男,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2015,0.0568056373,人,男,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2020,0.05014,人,男,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2015,0.05593,人,男,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2020,0.04758,人,男,estat-national-census
Ｃ鉱業，採石業，砂利採取業,1995,0.0351068809,人,女,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2000,0.027173913,人,女,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2005,0.0178884166,人,女,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2010,0.0135061631,人,女,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2015,0.013509365,人,女,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2020,0.01184,人,女,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2015,0.01337,人,女,estat-national-census
Ｃ鉱業，採石業，砂利採取業,2020,0.01121,人,女,estat-national-census
Ｄ建設業,1995,10.4562026736,人,総数,estat-national-census
Ｄ建設業,2000,10.067902018,人,総数,estat-national-census
Ｄ建設業,2005,8.8420252545,人,総数,estat-national-census
Ｄ建設業,2010,7.506873989,人,総数,estat-national-census
Ｄ建設業,2015,7.3683113213,人,総数,estat-national-census
Ｄ建設業,2020,7.25853,人,総数,estat-national-census
Ｄ建設業,2015,7.6861,人,総数,estat-national-census
