industry_or_category,indicator,value,year,source_id
製造業 / 雇用者あり / 棚卸資産,１事業所当たり金額,1515.0,2011,estat-corporate
製造業 / 雇用者あり / 棚卸資産,１事業所当たり金額,1080.0,2010,estat-corporate
製造業 / 雇用者あり / 棚卸資産,１事業所当たり金額,938.0,2009,estat-corporate
製造業 / 雇用者あり / 棚卸資産,１事業所当たり金額,1027.0,2008,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,14.0,2018,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,17.0,2017,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,17.0,2016,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,43.0,2015,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,22.0,2014,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,14.0,2013,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,34.0,2012,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,25.0,2011,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,26.0,2010,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,44.0,2009,estat-corporate
製造業 / 雇用者あり / 資 産 前払金,１事業所当たり金額,15.0,2008,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,13.0,2018,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,211.0,2017,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,2.0,2016,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,34.0,2015,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,290.0,2014,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,268.0,2013,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,41.0,2012,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,21.0,2011,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,79.0,2010,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,50.0,2009,estat-corporate
製造業 / 雇用者あり / 貸付金,１事業所当たり金額,27.0,2008,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,1.0,2018,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,85.0,2017,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,18.0,2016,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,123.0,2015,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,476.0,2014,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,35.0,2013,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,95.0,2012,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,38.0,2011,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,113.0,2010,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,132.0,2009,estat-corporate
製造業 / 雇用者あり / 資 産 その他,１事業所当たり金額,101.0,2008,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1646.0,2018,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1324.0,2017,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1491.0,2016,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1708.0,2015,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1536.0,2014,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1549.0,2013,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1282.0,2012,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1792.0,2011,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1394.0,2010,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1720.0,2009,estat-corporate
製造業 / 雇用者あり / 負 債,１事業所当たり金額,1603.0,2008,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,222.0,2018,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,115.0,2017,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,215.0,2016,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,132.0,2015,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,97.0,2014,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,213.0,2013,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,195.0,2012,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,344.0,2011,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,146.0,2010,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,303.0,2009,estat-corporate
製造業 / 雇用者あり / 負 債 支払手形,１事業所当たり金額,196.0,2008,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,512.0,2018,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,417.0,2017,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,571.0,2016,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,528.0,2015,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,597.0,2014,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,536.0,2013,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,309.0,2012,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,337.0,2011,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,490.0,2010,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,472.0,2009,estat-corporate
製造業 / 雇用者あり / 買掛金,１事業所当たり金額,410.0,2008,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,487.0,2018,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,570.0,2017,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,476.0,2016,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,909.0,2015,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,487.0,2014,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,508.0,2013,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,512.0,2012,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,757.0,2011,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,494.0,2010,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,608.0,2009,estat-corporate
製造業 / 雇用者あり / 負 債 短期借入金,１事業所当たり金額,587.0,2008,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,389.0,2018,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,196.0,2017,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,204.0,2016,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,120.0,2015,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,248.0,2014,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,166.0,2013,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,236.0,2012,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,288.0,2011,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,226.0,2010,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,314.0,2009,estat-corporate
製造業 / 雇用者あり / 未払金,１事業所当たり金額,380.0,2008,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,20.0,2018,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,10.0,2017,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,10.0,2016,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,6.0,2015,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,13.0,2014,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,96.0,2013,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,1.0,2012,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,60.0,2011,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,34.0,2010,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,15.0,2009,estat-corporate
製造業 / 雇用者あり / 負 債 前受金,１事業所当たり金額,6.0,2008,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,15.0,2018,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,15.0,2017,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,15.0,2016,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,12.0,2015,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,94.0,2014,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,30.0,2013,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,29.0,2012,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,6.0,2011,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,4.0,2010,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,9.0,2009,estat-corporate
製造業 / 雇用者あり / 負 債 その他,１事業所当たり金額,24.0,2008,estat-corporate
製造業 / 雇用者あり / 長期借入金,１事業所当たり金額,4539.0,2018,estat-corporate
製造業 / 雇用者あり / 長期借入金,１事業所当たり金額,4265.0,2017,estat-corporate
製造業 / 雇用者あり / 長期借入金,１事業所当たり金額,5366.0,2016,estat-corporate
製造業 / 雇用者あり / 長期借入金,１事業所当たり金額,4025.0,2015,estat-corporate
製造業 / 雇用者あり / 長期借入金,１事業所当たり金額,6470.0,2014,estat-corporate
製造業 / 雇用者あり / 長期借入金,１事業所当たり金額,4204.0,2013,estat-corporate
製造業 / 雇用者あり / 長期借入金,１事業所当たり金額,4720.0,2012,estat-corporate
製造業 / 雇用者あり / 長期借入金,１事業所当たり金額,3757.0,2011,estat-corporate
