category,indicator,value,year,source_id
20.00以上25.00未満 / E09･10_食料品，飲料・たばこ・飼料製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.9,2023,estat-medical
20.00以上25.00未満 / E09･10_食料品，飲料・たばこ・飼料製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.4,2022,estat-medical
20.00以上25.00未満 / E09･10_食料品，飲料・たばこ・飼料製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.4,2021,estat-medical
20.00以上25.00未満 / E09･10_食料品，飲料・たばこ・飼料製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,6.2,2020,estat-medical
20.00以上25.00未満 / E09･10_食料品，飲料・たばこ・飼料製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,5.6,2019,estat-medical
20.00以上25.00未満 / E09･10_食料品，飲料・たばこ・飼料製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,0.9,2018,estat-medical
20.00以上25.00未満 / E09･10_食料品，飲料・たばこ・飼料製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.4,2017,estat-medical
20.00以上25.00未満 / E09･10_食料品，飲料・たばこ・飼料製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.5,2016,estat-medical
20.00以上25.00未満 / E09･10_食料品，飲料・たばこ・飼料製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.6,2015,estat-medical
20.00以上25.00未満 / E12_木材・木製品製造業（家具を除く） / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,4.6,2024,estat-medical
20.00以上25.00未満 / E12_木材・木製品製造業（家具を除く） / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,0.9,2023,estat-medical
20.00以上25.00未満 / E12_木材・木製品製造業（家具を除く） / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,4.0,2022,estat-medical
20.00以上25.00未満 / E12_木材・木製品製造業（家具を除く） / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.4,2021,estat-medical
20.00以上25.00未満 / E12_木材・木製品製造業（家具を除く） / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.8,2020,estat-medical
20.00以上25.00未満 / E12_木材・木製品製造業（家具を除く） / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,5.2,2019,estat-medical
20.00以上25.00未満 / E12_木材・木製品製造業（家具を除く） / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.8,2018,estat-medical
20.00以上25.00未満 / E12_木材・木製品製造業（家具を除く） / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.3,2017,estat-medical
20.00以上25.00未満 / E12_木材・木製品製造業（家具を除く） / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.0,2016,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.6,2024,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,3.2,2023,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.8,2022,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.9,2021,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.7,2020,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.7,2019,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.5,2018,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.5,2017,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.7,2016,estat-medical
20.00以上25.00未満 / E13_家具・装備品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,4.2,2015,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.0,2024,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,3.3,2023,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.9,2022,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.4,2021,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,0.5,2020,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,3.0,2019,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.5,2018,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.3,2017,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.4,2016,estat-medical
20.00以上25.00未満 / E14_パルプ・紙・紙加工品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.3,2015,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,3.3,2024,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,3.2,2023,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.4,2022,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.9,2021,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.4,2020,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,4.2,2019,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.5,2018,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.9,2017,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.2,2016,estat-medical
20.00以上25.00未満 / E21_窯業・土石製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,2.8,2015,estat-medical
20.00以上25.00未満 / E24_金属製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,0.9,2024,estat-medical
20.00以上25.00未満 / E24_金属製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,1.4,2023,estat-medical
20.00以上25.00未満 / E24_金属製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,3.3,2022,estat-medical
20.00以上25.00未満 / E24_金属製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,3.3,2021,estat-medical
20.00以上25.00未満 / E24_金属製品製造業 / 事業所割合（総合工事調査）,事業所割合（総合工事調査）,3.4,2020,estat-medical
