value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,time,time_label,unit
47.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210170,Ｅ１８ プラスチック製品製造業(別掲を除く)(平成21年以降),2012000000,2012年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210170,Ｅ１８ プラスチック製品製造業(別掲を除く)(平成21年以降),2011000000,2011年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210170,Ｅ１８ プラスチック製品製造業(別掲を除く)(平成21年以降),2010000000,2010年,歳
47.0,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210170,Ｅ１８ プラスチック製品製造業(別掲を除く)(平成21年以降),2009000000,2009年,歳
49.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2015000000,2015年,歳
48.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2014000000,2014年,歳
46.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2013000000,2013年,歳
49.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2012000000,2012年,歳
48.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2011000000,2011年,歳
45.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2010000000,2010年,歳
48.6,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2009000000,2009年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2015000000,2015年,歳
48.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2014000000,2014年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2013000000,2013年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2012000000,2012年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2011000000,2011年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2010000000,2010年,歳
48.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2009000000,2009年,歳
48.4,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2015000000,2015年,歳
46.9,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2014000000,2014年,歳
47.0,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2013000000,2013年,歳
46.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2012000000,2012年,歳
47.9,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2011000000,2011年,歳
49.1,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2010000000,2010年,歳
47.0,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2009000000,2009年,歳
47.0,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210210,Ｅ２２ 鉄鋼業(平成21年以降),2015000000,2015年,歳
48.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210210,Ｅ２２ 鉄鋼業(平成21年以降),2014000000,2014年,歳
47.8,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210210,Ｅ２２ 鉄鋼業(平成21年以降),2013000000,2013年,歳
47.1,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210210,Ｅ２２ 鉄鋼業(平成21年以降),2012000000,2012年,歳
48.2,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210210,Ｅ２２ 鉄鋼業(平成21年以降),2011000000,2011年,歳
48.9,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210210,Ｅ２２ 鉄鋼業(平成21年以降),2010000000,2010年,歳
48.8,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210210,Ｅ２２ 鉄鋼業(平成21年以降),2009000000,2009年,歳
47.4,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2015000000,2015年,歳
47.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2014000000,2014年,歳
45.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2013000000,2013年,歳
47.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2012000000,2012年,歳
46.1,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2011000000,2011年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2010000000,2010年,歳
46.6,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2009000000,2009年,歳
47.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210230,Ｅ２４ 金属製品製造業(平成21年以降),2015000000,2015年,歳
46.4,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210230,Ｅ２４ 金属製品製造業(平成21年以降),2014000000,2014年,歳
45.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210230,Ｅ２４ 金属製品製造業(平成21年以降),2013000000,2013年,歳
49.3,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210230,Ｅ２４ 金属製品製造業(平成21年以降),2012000000,2012年,歳
47.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210230,Ｅ２４ 金属製品製造業(平成21年以降),2011000000,2011年,歳
47.7,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210230,Ｅ２４ 金属製品製造業(平成21年以降),2010000000,2010年,歳
45.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210230,Ｅ２４ 金属製品製造業(平成21年以降),2009000000,2009年,歳
46.9,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2015000000,2015年,歳
47.1,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2014000000,2014年,歳
46.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2013000000,2013年,歳
46.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2012000000,2012年,歳
47.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2011000000,2011年,歳
48.8,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2010000000,2010年,歳
47.3,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2009000000,2009年,歳
47.2,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2015000000,2015年,歳
47.6,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2014000000,2014年,歳
48.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2013000000,2013年,歳
48.3,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2012000000,2012年,歳
48.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2011000000,2011年,歳
46.0,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2010000000,2010年,歳
46.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2009000000,2009年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2015000000,2015年,歳
47.1,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2014000000,2014年,歳
47.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2013000000,2013年,歳
46.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2012000000,2012年,歳
45.7,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2011000000,2011年,歳
46.2,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2010000000,2010年,歳
47.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2009000000,2009年,歳
48.4,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2015000000,2015年,歳
47.7,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2014000000,2014年,歳
46.7,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2013000000,2013年,歳
47.0,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2012000000,2012年,歳
48.1,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2011000000,2011年,歳
-,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2010000000,2010年,歳
49.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2009000000,2009年,歳
45.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2015000000,2015年,歳
45.8,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2014000000,2014年,歳
46.0,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2013000000,2013年,歳
46.5,33,年齢,01,男女計,05,管理・事務・技術労働者（中学卒）,04,10～99人,080,45～49歳,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2012000000,2012年,歳
