value,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label
35,321,総数,001,総数,44B30,大分県　県南・大野直入,1997000000,1997年
53,321,総数,001,総数,44B40,大分県　県北・日田玖珠,1997000000,1997年
211,321,総数,001,総数,45000,宮崎県,1997000000,1997年
163,321,総数,001,総数,45B01,宮崎県　人口10万以上市,1997000000,1997年
22,321,総数,001,総数,45B02,宮崎県　人口5～10万市,1997000000,1997年
22,321,総数,001,総数,45B03,宮崎県　人口5万未満市,1997000000,1997年
4,321,総数,001,総数,45B04,宮崎県　町村,1997000000,1997年
77,321,総数,001,総数,45B10,宮崎県　県央,1997000000,1997年
77,321,総数,001,総数,45B20,宮崎県　県南,1997000000,1997年
57,321,総数,001,総数,45B30,宮崎県　県北,1997000000,1997年
228,321,総数,001,総数,46000,鹿児島県,1997000000,1997年
117,321,総数,001,総数,46B01,鹿児島県　人口10万以上市,1997000000,1997年
53,321,総数,001,総数,46B02,鹿児島県　人口5～10万市,1997000000,1997年
37,321,総数,001,総数,46B03,鹿児島県　人口5万未満市,1997000000,1997年
21,321,総数,001,総数,46B04,鹿児島県　町村,1997000000,1997年
117,321,総数,001,総数,46B10,鹿児島県　鹿児島,1997000000,1997年
21,321,総数,001,総数,46B20,鹿児島県　南薩,1997000000,1997年
16,321,総数,001,総数,46B30,鹿児島県　北薩,1997000000,1997年
25,321,総数,001,総数,46B40,鹿児島県　姶良・伊佐,1997000000,1997年
28,321,総数,001,総数,46B50,鹿児島県　大隅,1997000000,1997年
21,321,総数,001,総数,46B60,鹿児島県　奄美・熊毛,1997000000,1997年
161,321,総数,001,総数,47000,沖縄県,1997000000,1997年
81,321,総数,001,総数,47B01,沖縄県　人口10万以上市,1997000000,1997年
33,321,総数,001,総数,47B02,沖縄県　人口5～10万市,1997000000,1997年
21,321,総数,001,総数,47B03,沖縄県　人口5万未満市,1997000000,1997年
26,321,総数,001,総数,47B04,沖縄県　町村,1997000000,1997年
129,321,総数,001,総数,47B10,沖縄県　中南部,1997000000,1997年
11,321,総数,001,総数,47B20,沖縄県　北部,1997000000,1997年
12,321,総数,001,総数,47B30,沖縄県　宮古,1997000000,1997年
9,321,総数,001,総数,47B40,沖縄県　八重山,1997000000,1997年
2175,321,総数,002,駅周辺商店街,00000,全国,1997000000,1997年
809,321,総数,002,駅周辺商店街,00012,大都市,1997000000,1997年
804,321,総数,002,駅周辺商店街,00013,中都市,1997000000,1997年
117,321,総数,002,駅周辺商店街,00014,人口50～100万未満市,1997000000,1997年
332,321,総数,002,駅周辺商店街,00015,人口30～50万未満市,1997000000,1997年
355,321,総数,002,駅周辺商店街,00016,人口15～30万未満市,1997000000,1997年
452,321,総数,002,駅周辺商店街,00018,小都市Ａ,1997000000,1997年
207,321,総数,002,駅周辺商店街,00019,人口10～15万未満市,1997000000,1997年
245,321,総数,002,駅周辺商店街,00020,人口5～10万未満市,1997000000,1997年
75,321,総数,002,駅周辺商店街,00021,小都市Ｂ,1997000000,1997年
35,321,総数,002,駅周辺商店街,00022,町村,1997000000,1997年
96,321,総数,002,駅周辺商店街,01000,北海道,1997000000,1997年
80,321,総数,002,駅周辺商店街,01B01,北海道　人口10万以上市,1997000000,1997年
6,321,総数,002,駅周辺商店街,01B02,北海道　人口5～10万市,1997000000,1997年
7,321,総数,002,駅周辺商店街,01B03,北海道　人口5万未満市,1997000000,1997年
3,321,総数,002,駅周辺商店街,01B04,北海道　町村,1997000000,1997年
28,321,総数,002,駅周辺商店街,01B10,北海道　道南,1997000000,1997年
49,321,総数,002,駅周辺商店街,01B20,北海道　道央,1997000000,1997年
11,321,総数,002,駅周辺商店街,01B30,北海道　道北,1997000000,1997年
8,321,総数,002,駅周辺商店街,01B40,北海道　道東,1997000000,1997年
19,321,総数,002,駅周辺商店街,02000,青森県,1997000000,1997年
11,321,総数,002,駅周辺商店街,02B01,青森県　人口10万以上市,1997000000,1997年
2,321,総数,002,駅周辺商店街,02B02,青森県　人口5～10万市,1997000000,1997年
6,321,総数,002,駅周辺商店街,02B03,青森県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,02B04,青森県　町村,1997000000,1997年
6,321,総数,002,駅周辺商店街,02B10,青森県　青森,1997000000,1997年
5,321,総数,002,駅周辺商店街,02B20,青森県　津軽,1997000000,1997年
4,321,総数,002,駅周辺商店街,02B30,青森県　南部,1997000000,1997年
4,321,総数,002,駅周辺商店街,02B40,青森県　下北,1997000000,1997年
19,321,総数,002,駅周辺商店街,03000,岩手県,1997000000,1997年
1,321,総数,002,駅周辺商店街,03B01,岩手県　人口10万以上市,1997000000,1997年
16,321,総数,002,駅周辺商店街,03B02,岩手県　人口5～10万市,1997000000,1997年
1,321,総数,002,駅周辺商店街,03B03,岩手県　人口5万未満市,1997000000,1997年
1,321,総数,002,駅周辺商店街,03B04,岩手県　町村,1997000000,1997年
1,321,総数,002,駅周辺商店街,03B10,岩手県　盛岡,1997000000,1997年
4,321,総数,002,駅周辺商店街,03B20,岩手県　岩手中部・胆江,1997000000,1997年
9,321,総数,002,駅周辺商店街,03B30,岩手県　両磐・気仙,1997000000,1997年
3,321,総数,002,駅周辺商店街,03B40,岩手県　釜石・宮古,1997000000,1997年
2,321,総数,002,駅周辺商店街,03B50,岩手県　久慈・二戸,1997000000,1997年
18,321,総数,002,駅周辺商店街,04000,宮城県,1997000000,1997年
17,321,総数,002,駅周辺商店街,04B01,宮城県　人口10万以上市,1997000000,1997年
1,321,総数,002,駅周辺商店街,04B02,宮城県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,04B03,宮城県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,04B04,宮城県　町村,1997000000,1997年
16,321,総数,002,駅周辺商店街,04B10,宮城県　県中南部,1997000000,1997年
2,321,総数,002,駅周辺商店街,04B20,宮城県　県北東部,1997000000,1997年
-,321,総数,002,駅周辺商店街,04B30,宮城県　県北中西部,1997000000,1997年
12,321,総数,002,駅周辺商店街,05000,秋田県,1997000000,1997年
7,321,総数,002,駅周辺商店街,05B01,秋田県　人口10万以上市,1997000000,1997年
-,321,総数,002,駅周辺商店街,05B02,秋田県　人口5～10万市,1997000000,1997年
5,321,総数,002,駅周辺商店街,05B03,秋田県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,05B04,秋田県　町村,1997000000,1997年
-,321,総数,002,駅周辺商店街,05B10,秋田県　県北,1997000000,1997年
7,321,総数,002,駅周辺商店街,05B20,秋田県　県央,1997000000,1997年
4,321,総数,002,駅周辺商店街,05B30,秋田県　大曲・仙北,1997000000,1997年
1,321,総数,002,駅周辺商店街,05B40,秋田県　県南,1997000000,1997年
11,321,総数,002,駅周辺商店街,06000,山形県,1997000000,1997年
4,321,総数,002,駅周辺商店街,06B01,山形県　人口10万以上市,1997000000,1997年
1,321,総数,002,駅周辺商店街,06B02,山形県　人口5～10万市,1997000000,1997年
4,321,総数,002,駅周辺商店街,06B03,山形県　人口5万未満市,1997000000,1997年
2,321,総数,002,駅周辺商店街,06B04,山形県　町村,1997000000,1997年
3,321,総数,002,駅周辺商店街,06B10,山形県　村山,1997000000,1997年
6,321,総数,002,駅周辺商店街,06B20,山形県　最上,1997000000,1997年
1,321,総数,002,駅周辺商店街,06B30,山形県　置賜,1997000000,1997年
1,321,総数,002,駅周辺商店街,06B40,山形県　庄内,1997000000,1997年
20,321,総数,002,駅周辺商店街,07000,福島県,1997000000,1997年
17,321,総数,002,駅周辺商店街,07B01,福島県　人口10万以上市,1997000000,1997年
-,321,総数,002,駅周辺商店街,07B02,福島県　人口5～10万市,1997000000,1997年
3,321,総数,002,駅周辺商店街,07B03,福島県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,07B04,福島県　町村,1997000000,1997年
13,321,総数,002,駅周辺商店街,07B10,福島県　中通り,1997000000,1997年
-,321,総数,002,駅周辺商店街,07B20,福島県　会津,1997000000,1997年
7,321,総数,002,駅周辺商店街,07B30,福島県　浜通り,1997000000,1997年
15,321,総数,002,駅周辺商店街,08000,茨城県,1997000000,1997年
7,321,総数,002,駅周辺商店街,08B01,茨城県　人口10万以上市,1997000000,1997年
6,321,総数,002,駅周辺商店街,08B02,茨城県　人口5～10万市,1997000000,1997年
2,321,総数,002,駅周辺商店街,08B03,茨城県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,08B04,茨城県　町村,1997000000,1997年
8,321,総数,002,駅周辺商店街,08B10,茨城県　県北,1997000000,1997年
2,321,総数,002,駅周辺商店街,08B20,茨城県　県央,1997000000,1997年
-,321,総数,002,駅周辺商店街,08B30,茨城県　鹿行,1997000000,1997年
2,321,総数,002,駅周辺商店街,08B40,茨城県　県南,1997000000,1997年
3,321,総数,002,駅周辺商店街,08B50,茨城県　県西,1997000000,1997年
21,321,総数,002,駅周辺商店街,09000,栃木県,1997000000,1997年
12,321,総数,002,駅周辺商店街,09B01,栃木県　人口10万以上市,1997000000,1997年
7,321,総数,002,駅周辺商店街,09B02,栃木県　人口5～10万市,1997000000,1997年
2,321,総数,002,駅周辺商店街,09B04,栃木県　町村,1997000000,1997年
5,321,総数,002,駅周辺商店街,09B10,栃木県　県北,1997000000,1997年
11,321,総数,002,駅周辺商店街,09B20,栃木県　県央,1997000000,1997年
5,321,総数,002,駅周辺商店街,09B30,栃木県　県南,1997000000,1997年
13,321,総数,002,駅周辺商店街,10000,群馬県,1997000000,1997年
10,321,総数,002,駅周辺商店街,10B01,群馬県　人口10万以上市,1997000000,1997年
2,321,総数,002,駅周辺商店街,10B02,群馬県　人口5～10万市,1997000000,1997年
1,321,総数,002,駅周辺商店街,10B03,群馬県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,10B04,群馬県　町村,1997000000,1997年
2,321,総数,002,駅周辺商店街,10B10,群馬県　県央,1997000000,1997年
5,321,総数,002,駅周辺商店街,10B20,群馬県　県東,1997000000,1997年
6,321,総数,002,駅周辺商店街,10B30,群馬県　県西,1997000000,1997年
-,321,総数,002,駅周辺商店街,10B40,群馬県　県北,1997000000,1997年
144,321,総数,002,駅周辺商店街,11000,埼玉県,1997000000,1997年
100,321,総数,002,駅周辺商店街,11B01,埼玉県　人口10万以上市,1997000000,1997年
42,321,総数,002,駅周辺商店街,11B02,埼玉県　人口5～10万市,1997000000,1997年
2,321,総数,002,駅周辺商店街,11B04,埼玉県　町村,1997000000,1997年
44,321,総数,002,駅周辺商店街,11B10,埼玉県　県中央,1997000000,1997年
61,321,総数,002,駅周辺商店街,11B20,埼玉県　県西,1997000000,1997年
36,321,総数,002,駅周辺商店街,11B30,埼玉県　県東,1997000000,1997年
3,321,総数,002,駅周辺商店街,11B40,埼玉県　県北,1997000000,1997年
133,321,総数,002,駅周辺商店街,12000,千葉県,1997000000,1997年
112,321,総数,002,駅周辺商店街,12B01,千葉県　人口10万以上市,1997000000,1997年
17,321,総数,002,駅周辺商店街,12B02,千葉県　人口5～10万市,1997000000,1997年
3,321,総数,002,駅周辺商店街,12B03,千葉県　人口5万未満市,1997000000,1997年
1,321,総数,002,駅周辺商店街,12B04,千葉県　町村,1997000000,1997年
29,321,総数,002,駅周辺商店街,12B10,千葉県　県中央,1997000000,1997年
19,321,総数,002,駅周辺商店街,12B20,千葉県　県東,1997000000,1997年
11,321,総数,002,駅周辺商店街,12B30,千葉県　県南,1997000000,1997年
74,321,総数,002,駅周辺商店街,12B40,千葉県　県西,1997000000,1997年
558,321,総数,002,駅周辺商店街,13000,東京都,1997000000,1997年
535,321,総数,002,駅周辺商店街,13B01,東京都　人口10万以上市,1997000000,1997年
23,321,総数,002,駅周辺商店街,13B02,東京都　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,13B04,東京都　町村,1997000000,1997年
181,321,総数,002,駅周辺商店街,13B10,東京都　区部中心部,1997000000,1997年
64,321,総数,002,駅周辺商店街,13B20,東京都　川の手,1997000000,1997年
161,321,総数,002,駅周辺商店街,13B30,東京都　新山の手,1997000000,1997年
20,321,総数,002,駅周辺商店街,13B40,東京都　北多摩西部,1997000000,1997年
50,321,総数,002,駅周辺商店街,13B50,東京都　北多摩南部,1997000000,1997年
15,321,総数,002,駅周辺商店街,13B60,東京都　北多摩北部,1997000000,1997年
54,321,総数,002,駅周辺商店街,13B70,東京都　多摩南部,1997000000,1997年
13,321,総数,002,駅周辺商店街,13B80,東京都　多摩西部,1997000000,1997年
-,321,総数,002,駅周辺商店街,13B90,東京都　島しょ,1997000000,1997年
250,321,総数,002,駅周辺商店街,14000,神奈川県,1997000000,1997年
241,321,総数,002,駅周辺商店街,14B01,神奈川県　人口10万以上市,1997000000,1997年
9,321,総数,002,駅周辺商店街,14B02,神奈川県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,14B04,神奈川県　町村,1997000000,1997年
149,321,総数,002,駅周辺商店街,14B10,神奈川県　京浜,1997000000,1997年
36,321,総数,002,駅周辺商店街,14B20,神奈川県　湘南・三浦,1997000000,1997年
48,321,総数,002,駅周辺商店街,14B30,神奈川県　県央・津久井,1997000000,1997年
17,321,総数,002,駅周辺商店街,14B40,神奈川県　県西,1997000000,1997年
21,321,総数,002,駅周辺商店街,15000,新潟県,1997000000,1997年
16,321,総数,002,駅周辺商店街,15B01,新潟県　人口10万以上市,1997000000,1997年
2,321,総数,002,駅周辺商店街,15B02,新潟県　人口5～10万市,1997000000,1997年
3,321,総数,002,駅周辺商店街,15B03,新潟県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,15B04,新潟県　町村,1997000000,1997年
10,321,総数,002,駅周辺商店街,15B10,新潟県　新潟,1997000000,1997年
6,321,総数,002,駅周辺商店街,15B20,新潟県　長岡,1997000000,1997年
5,321,総数,002,駅周辺商店街,15B30,新潟県　上越,1997000000,1997年
-,321,総数,002,駅周辺商店街,15B40,新潟県　佐渡,1997000000,1997年
5,321,総数,002,駅周辺商店街,16000,富山県,1997000000,1997年
