value,tab,tab_label,area,area_label,unit
114,360,漁業経営体数,43920,大川市,経営体
822,360,漁業経営体数,43980,柳川市,経営体
48,360,漁業経営体数,44080,みやま市,経営体
138,360,漁業経営体数,44110,大牟田市,経営体
447,360,漁業経営体数,44140,瀬戸内海区,経営体
144,360,漁業経営体数,44160,北九州市,経営体
33,360,漁業経営体数,44230,苅田町,経営体
147,360,漁業経営体数,44250,行橋市,経営体
14,360,漁業経営体数,44300,築上町,経営体
66,360,漁業経営体数,44330,豊前市,経営体
43,360,漁業経営体数,44370,吉富町,経営体
2123,360,漁業経営体数,44850,佐賀県,経営体
808,360,漁業経営体数,44870,唐津市,経営体
64,360,漁業経営体数,45120,玄海町,経営体
33,360,漁業経営体数,45150,伊万里市,経営体
7,360,漁業経営体数,45170,神埼市,経営体
563,360,漁業経営体数,45190,佐賀市,経営体
105,360,漁業経営体数,45280,小城市,経営体
-,360,漁業経営体数,45300,江北町,経営体
142,360,漁業経営体数,45320,白石町,経営体
1,360,漁業経営体数,45360,嬉野市,経営体
213,360,漁業経営体数,45380,鹿島市,経営体
187,360,漁業経営体数,45430,太良町,経営体
8849,360,漁業経営体数,45570,長崎県,経営体
1704,360,漁業経営体数,45590,対馬市,経営体
919,360,漁業経営体数,45890,壱岐市,経営体
267,360,漁業経営体数,45950,松浦市,経営体
786,360,漁業経営体数,46000,平戸市,経営体
67,360,漁業経営体数,46140,鹿町町,経営体
625,360,漁業経営体数,46160,佐世保市,経営体
198,360,漁業経営体数,46240,小値賀町,経営体
53,360,漁業経営体数,46260,川棚町,経営体
40,360,漁業経営体数,46280,東彼杵町,経営体
135,360,漁業経営体数,46300,大村市,経営体
271,360,漁業経営体数,46340,諫早市,経営体
32,360,漁業経営体数,46450,長与町,経営体
43,360,漁業経営体数,46470,時津町,経営体
714,360,漁業経営体数,46490,長崎市,経営体
554,360,漁業経営体数,46680,西海市,経営体
231,360,漁業経営体数,46750,雲仙市,経営体
416,360,漁業経営体数,46850,南島原市,経営体
257,360,漁業経営体数,46930,島原市,経営体
677,360,漁業経営体数,46970,新上五島町,経営体
860,360,漁業経営体数,47140,五島市,経営体
4314,360,漁業経営体数,47350,熊本県,経営体
171,360,漁業経営体数,47370,荒尾市,経営体
25,360,漁業経営体数,47400,長洲町,経営体
452,360,漁業経営体数,47420,玉名市,経営体
629,360,漁業経営体数,47490,熊本市,経営体
231,360,漁業経営体数,47590,宇土市,経営体
159,360,漁業経営体数,47630,宇城市,経営体
18,360,漁業経営体数,47720,氷川町,経営体
252,360,漁業経営体数,47740,八代市,経営体
112,360,漁業経営体数,47820,芦北町,経営体
41,360,漁業経営体数,47850,津奈木町,経営体
107,360,漁業経営体数,47870,水俣市,経営体
609,360,漁業経営体数,47890,上天草市,経営体
1379,360,漁業経営体数,48010,天草市,経営体
129,360,漁業経営体数,48250,苓北町,経営体
2983,360,漁業経営体数,48650,大分県,経営体
1639,360,漁業経営体数,48660,太平洋南区,経営体
328,360,漁業経営体数,48680,大分市,経営体
176,360,漁業経営体数,48700,臼杵市,経営体
451,360,漁業経営体数,48720,津久見市,経営体
684,360,漁業経営体数,48750,佐伯市,経営体
1344,360,漁業経営体数,48860,瀬戸内海区,経営体
129,360,漁業経営体数,48880,中津市,経営体
183,360,漁業経営体数,48900,宇佐市,経営体
62,360,漁業経営体数,48950,豊後高田市,経営体
324,360,漁業経営体数,48990,国東市,経営体
161,360,漁業経営体数,49050,姫島村,経営体
216,360,漁業経営体数,49070,杵築市,経営体
83,360,漁業経営体数,49090,日出町,経営体
62,360,漁業経営体数,49120,別府市,経営体
124,360,漁業経営体数,49140,大分市,経営体
1402,360,漁業経営体数,49240,宮崎県,経営体
293,360,漁業経営体数,49260,延岡市,経営体
93,360,漁業経営体数,49320,門川町,経営体
162,360,漁業経営体数,49350,日向市,経営体
56,360,漁業経営体数,49380,都農町,経営体
171,360,漁業経営体数,49400,川南町,経営体
8,360,漁業経営体数,49420,高鍋町,経営体
17,360,漁業経営体数,49440,新富町,経営体
199,360,漁業経営体数,49460,宮崎市,経営体
120,360,漁業経営体数,49510,日南市,経営体
98,360,漁業経営体数,49550,南郷町,経営体
185,360,漁業経営体数,49590,串間市,経営体
4401,360,漁業経営体数,49840,鹿児島県,経営体
101,360,漁業経営体数,49860,出水市,経営体
445,360,漁業経営体数,49890,長島町,経営体
263,360,漁業経営体数,49920,阿久根市,経営体
296,360,漁業経営体数,49960,薩摩川内市,経営体
208,360,漁業経営体数,50040,いちき串木野市,経営体
82,360,漁業経営体数,50090,日置市,経営体
242,360,漁業経営体数,50140,南さつま市,経営体
49,360,漁業経営体数,50230,枕崎市,経営体
39,360,漁業経営体数,50250,南九州市,経営体
132,360,漁業経営体数,50280,指宿市,経営体
322,360,漁業経営体数,50330,鹿児島市,経営体
55,360,漁業経営体数,50390,姶良町,経営体
59,360,漁業経営体数,50410,加治木町,経営体
135,360,漁業経営体数,50430,霧島市,経営体
185,360,漁業経営体数,50470,垂水市,経営体
61,360,漁業経営体数,50500,鹿屋市,経営体
15,360,漁業経営体数,50520,錦江町,経営体
166,360,漁業経営体数,50540,南大隅町,経営体
108,360,漁業経営体数,50580,肝付町,経営体
26,360,漁業経営体数,50630,東串良町,経営体
10,360,漁業経営体数,50650,大崎町,経営体
54,360,漁業経営体数,50670,志布志市,経営体
24,360,漁業経営体数,50700,三島村,経営体
29,360,漁業経営体数,50720,十島村,経営体
270,360,漁業経営体数,50740,西之表市,経営体
63,360,漁業経営体数,50760,中種子町,経営体
44,360,漁業経営体数,50780,南種子町,経営体
100,360,漁業経営体数,50800,屋久島町,経営体
158,360,漁業経営体数,50830,奄美市,経営体
71,360,漁業経営体数,50870,龍郷町,経営体
84,360,漁業経営体数,50890,大和村,経営体
36,360,漁業経営体数,50910,宇検村,経営体
79,360,漁業経営体数,50930,瀬戸内町,経営体
31,360,漁業経営体数,50950,喜界町,経営体
59,360,漁業経営体数,50970,徳之島町,経営体
34,360,漁業経営体数,50990,天城町,経営体
63,360,漁業経営体数,51010,伊仙町,経営体
27,360,漁業経営体数,51030,和泊町,経営体
16,360,漁業経営体数,51050,知名町,経営体
160,360,漁業経営体数,51070,与論町,経営体
2801,360,漁業経営体数,51170,沖縄県,経営体
53,360,漁業経営体数,51190,国頭村,経営体
6,360,漁業経営体数,51210,大宜味村,経営体
27,360,漁業経営体数,51230,東村,経営体
110,360,漁業経営体数,51250,名護市,経営体
54,360,漁業経営体数,51270,今帰仁村,経営体
49,360,漁業経営体数,51290,本部町,経営体
99,360,漁業経営体数,51310,恩納村,経営体
57,360,漁業経営体数,51330,宜野座村,経営体
46,360,漁業経営体数,51350,金武町,経営体
64,360,漁業経営体数,51370,伊江村,経営体
60,360,漁業経営体数,51390,伊是名村,経営体
70,360,漁業経営体数,51410,伊平屋村,経営体
316,360,漁業経営体数,51430,うるま市,経営体
84,360,漁業経営体数,51480,沖縄市,経営体
51,360,漁業経営体数,51500,読谷村,経営体
8,360,漁業経営体数,51520,嘉手納町,経営体
28,360,漁業経営体数,51540,北谷町,経営体
32,360,漁業経営体数,51560,北中城村,経営体
33,360,漁業経営体数,51580,中城村,経営体
25,360,漁業経営体数,51600,西原町,経営体
46,360,漁業経営体数,51620,宜野湾市,経営体
45,360,漁業経営体数,51640,浦添市,経営体
112,360,漁業経営体数,51660,那覇市,経営体
45,360,漁業経営体数,51680,豊見城市,経営体
103,360,漁業経営体数,51700,糸満市,経営体
36,360,漁業経営体数,51720,八重瀬町,経営体
142,360,漁業経営体数,51740,南城市,経営体
23,360,漁業経営体数,51780,与那原町,経営体
131,360,漁業経営体数,51800,久米島町,経営体
55,360,漁業経営体数,51820,座間味村,経営体
24,360,漁業経営体数,51840,渡嘉敷村,経営体
61,360,漁業経営体数,51860,渡名喜村,経営体
26,360,漁業経営体数,51880,粟国村,経営体
27,360,漁業経営体数,51900,南大東村,経営体
14,360,漁業経営体数,51920,北大東村,経営体
320,360,漁業経営体数,51940,宮古島市,経営体
7,360,漁業経営体数,52000,多良間村,経営体
228,360,漁業経営体数,52020,石垣市,経営体
54,360,漁業経営体数,52040,竹富町,経営体
30,360,漁業経営体数,52060,与那国町,経営体
5327,370,無動力漁船隻数,10010,全国,隻
280,370,無動力漁船隻数,10020,北海道,隻
113,370,無動力漁船隻数,10060,北海道太平洋北区,隻
42,370,無動力漁船隻数,10070,根室支庁,隻
31,370,無動力漁船隻数,10090,羅臼町,隻
5,370,無動力漁船隻数,10110,標津町,隻
3,370,無動力漁船隻数,10130,別海町,隻
3,370,無動力漁船隻数,10160,根室市,隻
19,370,無動力漁船隻数,10240,釧路支庁,隻
6,370,無動力漁船隻数,10260,浜中町,隻
8,370,無動力漁船隻数,10290,厚岸町,隻
2,370,無動力漁船隻数,10310,釧路町,隻
3,370,無動力漁船隻数,10330,釧路市,隻
-,370,無動力漁船隻数,10370,白糠町,隻
-,370,無動力漁船隻数,10430,十勝支庁,隻
-,370,無動力漁船隻数,10450,浦幌町,隻
-,370,無動力漁船隻数,10470,豊頃町,隻
-,370,無動力漁船隻数,10490,大樹町,隻
-,370,無動力漁船隻数,10510,広尾町,隻
15,370,無動力漁船隻数,10690,日高支庁,隻
13,370,無動力漁船隻数,10710,えりも町,隻
1,370,無動力漁船隻数,10740,様似町,隻
1,370,無動力漁船隻数,10770,浦河町,隻
-,370,無動力漁船隻数,10800,新ひだか町,隻
-,370,無動力漁船隻数,10830,新冠町,隻
-,370,無動力漁船隻数,10850,日高町,隻
9,370,無動力漁船隻数,10890,胆振支庁,隻
-,370,無動力漁船隻数,10910,むかわ町,隻
-,370,無動力漁船隻数,10930,厚真町,隻
-,370,無動力漁船隻数,10950,苫小牧市,隻
2,370,無動力漁船隻数,10970,白老町,隻
-,370,無動力漁船隻数,11000,登別市,隻
3,370,無動力漁船隻数,11020,室蘭市,隻
4,370,無動力漁船隻数,11040,伊達市,隻
-,370,無動力漁船隻数,11070,洞爺湖町,隻
-,370,無動力漁船隻数,11090,豊浦町,隻
28,370,無動力漁船隻数,11140,渡島支庁,隻
-,370,無動力漁船隻数,11160,長万部町,隻
-,370,無動力漁船隻数,11180,八雲町,隻
1,370,無動力漁船隻数,11210,森町,隻
1,370,無動力漁船隻数,11240,鹿部町,隻
13,370,無動力漁船隻数,11260,函館市,隻
3,370,無動力漁船隻数,11460,北斗市,隻
3,370,無動力漁船隻数,11510,木古内町,隻
7,370,無動力漁船隻数,11530,知内町,隻
-,370,無動力漁船隻数,11550,福島町,隻
167,370,無動力漁船隻数,11630,北海道日本海北区,隻
73,370,無動力漁船隻数,11640,宗谷支庁,隻
1,370,無動力漁船隻数,11660,枝幸町,隻
-,370,無動力漁船隻数,11680,浜頓別町,隻
-,370,無動力漁船隻数,11700,猿払村,隻
15,370,無動力漁船隻数,11720,稚内市,隻
1,370,無動力漁船隻数,11750,豊富町,隻
13,370,無動力漁船隻数,11770,利尻町,隻
13,370,無動力漁船隻数,11800,利尻富士町,隻
30,370,無動力漁船隻数,11830,礼文町,隻
11,370,無動力漁船隻数,11880,網走支庁,隻
-,370,無動力漁船隻数,11900,斜里町,隻
-,370,無動力漁船隻数,11920,小清水町,隻
3,370,無動力漁船隻数,11940,網走市,隻
-,370,無動力漁船隻数,11960,北見市,隻
-,370,無動力漁船隻数,11980,佐呂間町,隻
5,370,無動力漁船隻数,12000,湧別町,隻
-,370,無動力漁船隻数,12020,紋別市,隻
2,370,無動力漁船隻数,12040,興部町,隻
1,370,無動力漁船隻数,12060,雄武町,隻
8,370,無動力漁船隻数,12190,留萌支庁,隻
-,370,無動力漁船隻数,12210,幌延町,隻
-,370,無動力漁船隻数,12230,天塩町,隻
-,370,無動力漁船隻数,12250,遠別町,隻
-,370,無動力漁船隻数,12270,初山別村,隻
4,370,無動力漁船隻数,12290,羽幌町,隻
-,370,無動力漁船隻数,12330,苫前町,隻
1,370,無動力漁船隻数,12350,小平町,隻
-,370,無動力漁船隻数,12370,留萌市,隻
3,370,無動力漁船隻数,12390,増毛町,隻
1,370,無動力漁船隻数,12410,石狩支庁,隻
1,370,無動力漁船隻数,12430,石狩市,隻
21,370,無動力漁船隻数,12550,後志支庁,隻
4,370,無動力漁船隻数,12570,小樽市,隻
4,370,無動力漁船隻数,12590,余市町,隻
-,370,無動力漁船隻数,12610,古平町,隻
1,370,無動力漁船隻数,12630,積丹町,隻
2,370,無動力漁船隻数,12660,神恵内村,隻
4,370,無動力漁船隻数,12680,泊村,隻
-,370,無動力漁船隻数,12710,共和町,隻
1,370,無動力漁船隻数,12730,岩内町,隻
-,370,無動力漁船隻数,12750,蘭越町,隻
