value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label
571,004,事業所数,002,法人,14341,大磯町,2012000000,2012年
494,004,事業所数,002,法人,14342,二宮町,2012000000,2012年
1597,004,事業所数,002,法人,14360,足柄上郡,2012000000,2012年
351,004,事業所数,002,法人,14361,中井町,2012000000,2012年
397,004,事業所数,002,法人,14362,大井町,2012000000,2012年
240,004,事業所数,002,法人,14363,松田町,2012000000,2012年
284,004,事業所数,002,法人,14364,山北町,2012000000,2012年
325,004,事業所数,002,法人,14366,開成町,2012000000,2012年
1865,004,事業所数,002,法人,14380,足柄下郡,2012000000,2012年
992,004,事業所数,002,法人,14382,箱根町,2012000000,2012年
177,004,事業所数,002,法人,14383,真鶴町,2012000000,2012年
696,004,事業所数,002,法人,14384,湯河原町,2012000000,2012年
1171,004,事業所数,002,法人,14400,愛甲郡,2012000000,2012年
1083,004,事業所数,002,法人,14401,愛川町,2012000000,2012年
88,004,事業所数,002,法人,14402,清川村,2012000000,2012年
64554,004,事業所数,002,法人,15000,新潟県,2012000000,2012年
21451,004,事業所数,002,法人,15100,新潟市,2012000000,2012年
1557,004,事業所数,002,法人,15101,北区,2012000000,2012年
3059,004,事業所数,002,法人,15102,東区,2012000000,2012年
8597,004,事業所数,002,法人,15103,中央区,2012000000,2012年
1781,004,事業所数,002,法人,15104,江南区,2012000000,2012年
1342,004,事業所数,002,法人,15105,秋葉区,2012000000,2012年
997,004,事業所数,002,法人,15106,南区,2012000000,2012年
2899,004,事業所数,002,法人,15107,西区,2012000000,2012年
1219,004,事業所数,002,法人,15108,西蒲区,2012000000,2012年
8930,004,事業所数,002,法人,15202,長岡市,2012000000,2012年
3149,004,事業所数,002,法人,15204,三条市,2012000000,2012年
2427,004,事業所数,002,法人,15205,柏崎市,2012000000,2012年
2234,004,事業所数,002,法人,15206,新発田市,2012000000,2012年
1009,004,事業所数,002,法人,15208,小千谷市,2012000000,2012年
692,004,事業所数,002,法人,15209,加茂市,2012000000,2012年
1591,004,事業所数,002,法人,15210,十日町市,2012000000,2012年
988,004,事業所数,002,法人,15211,見附市,2012000000,2012年
1653,004,事業所数,002,法人,15212,村上市,2012000000,2012年
2670,004,事業所数,002,法人,15213,燕市,2012000000,2012年
1217,004,事業所数,002,法人,15216,糸魚川市,2012000000,2012年
1032,004,事業所数,002,法人,15217,妙高市,2012000000,2012年
1164,004,事業所数,002,法人,15218,五泉市,2012000000,2012年
5776,004,事業所数,002,法人,15222,上越市,2012000000,2012年
887,004,事業所数,002,法人,15223,阿賀野市,2012000000,2012年
1836,004,事業所数,002,法人,15224,佐渡市,2012000000,2012年
1094,004,事業所数,002,法人,15225,魚沼市,2012000000,2012年
1741,004,事業所数,002,法人,15226,南魚沼市,2012000000,2012年
709,004,事業所数,002,法人,15227,胎内市,2012000000,2012年
386,004,事業所数,002,法人,15300,北蒲原郡,2012000000,2012年
386,004,事業所数,002,法人,15307,聖籠町,2012000000,2012年
200,004,事業所数,002,法人,15340,西蒲原郡,2012000000,2012年
200,004,事業所数,002,法人,15342,弥彦村,2012000000,2012年
218,004,事業所数,002,法人,15360,南蒲原郡,2012000000,2012年
218,004,事業所数,002,法人,15361,田上町,2012000000,2012年
321,004,事業所数,002,法人,15380,東蒲原郡,2012000000,2012年
321,004,事業所数,002,法人,15385,阿賀町,2012000000,2012年
143,004,事業所数,002,法人,15400,三島郡,2012000000,2012年
143,004,事業所数,002,法人,15405,出雲崎町,2012000000,2012年
445,004,事業所数,002,法人,15460,南魚沼郡,2012000000,2012年
445,004,事業所数,002,法人,15461,湯沢町,2012000000,2012年
267,004,事業所数,002,法人,15480,中魚沼郡,2012000000,2012年
267,004,事業所数,002,法人,15482,津南町,2012000000,2012年
155,004,事業所数,002,法人,15500,刈羽郡,2012000000,2012年
155,004,事業所数,002,法人,15504,刈羽村,2012000000,2012年
169,004,事業所数,002,法人,15580,岩船郡,2012000000,2012年
159,004,事業所数,002,法人,15581,関川村,2012000000,2012年
10,004,事業所数,002,法人,15586,粟島浦村,2012000000,2012年
29346,004,事業所数,002,法人,16000,富山県,2012000000,2012年
12527,004,事業所数,002,法人,16201,富山市,2012000000,2012年
5087,004,事業所数,002,法人,16202,高岡市,2012000000,2012年
1333,004,事業所数,002,法人,16204,魚津市,2012000000,2012年
1129,004,事業所数,002,法人,16205,氷見市,2012000000,2012年
702,004,事業所数,002,法人,16206,滑川市,2012000000,2012年
905,004,事業所数,002,法人,16207,黒部市,2012000000,2012年
1374,004,事業所数,002,法人,16208,砺波市,2012000000,2012年
820,004,事業所数,002,法人,16209,小矢部市,2012000000,2012年
1434,004,事業所数,002,法人,16210,南砺市,2012000000,2012年
2282,004,事業所数,002,法人,16211,射水市,2012000000,2012年
950,004,事業所数,002,法人,16320,中新川郡,2012000000,2012年
32,004,事業所数,002,法人,16321,舟橋村,2012000000,2012年
439,004,事業所数,002,法人,16322,上市町,2012000000,2012年
479,004,事業所数,002,法人,16323,立山町,2012000000,2012年
803,004,事業所数,002,法人,16340,下新川郡,2012000000,2012年
515,004,事業所数,002,法人,16342,入善町,2012000000,2012年
288,004,事業所数,002,法人,16343,朝日町,2012000000,2012年
34275,004,事業所数,002,法人,17000,石川県,2012000000,2012年
16309,004,事業所数,002,法人,17201,金沢市,2012000000,2012年
1741,004,事業所数,002,法人,17202,七尾市,2012000000,2012年
3047,004,事業所数,002,法人,17203,小松市,2012000000,2012年
705,004,事業所数,002,法人,17204,輪島市,2012000000,2012年
428,004,事業所数,002,法人,17205,珠洲市,2012000000,2012年
1796,004,事業所数,002,法人,17206,加賀市,2012000000,2012年
670,004,事業所数,002,法人,17207,羽咋市,2012000000,2012年
918,004,事業所数,002,法人,17209,かほく市,2012000000,2012年
2857,004,事業所数,002,法人,17210,白山市,2012000000,2012年
1082,004,事業所数,002,法人,17211,能美市,2012000000,2012年
1483,004,事業所数,002,法人,17212,野々市市,2012000000,2012年
164,004,事業所数,002,法人,17320,能美郡,2012000000,2012年
164,004,事業所数,002,法人,17324,川北町,2012000000,2012年
984,004,事業所数,002,法人,17360,河北郡,2012000000,2012年
595,004,事業所数,002,法人,17361,津幡町,2012000000,2012年
389,004,事業所数,002,法人,17365,内灘町,2012000000,2012年
868,004,事業所数,002,法人,17380,羽咋郡,2012000000,2012年
565,004,事業所数,002,法人,17384,志賀町,2012000000,2012年
303,004,事業所数,002,法人,17386,宝達志水町,2012000000,2012年
366,004,事業所数,002,法人,17400,鹿島郡,2012000000,2012年
366,004,事業所数,002,法人,17407,中能登町,2012000000,2012年
857,004,事業所数,002,法人,17460,鳳珠郡,2012000000,2012年
322,004,事業所数,002,法人,17461,穴水町,2012000000,2012年
535,004,事業所数,002,法人,17463,能登町,2012000000,2012年
23272,004,事業所数,002,法人,18000,福井県,2012000000,2012年
9740,004,事業所数,002,法人,18201,福井市,2012000000,2012年
2135,004,事業所数,002,法人,18202,敦賀市,2012000000,2012年
900,004,事業所数,002,法人,18204,小浜市,2012000000,2012年
944,004,事業所数,002,法人,18205,大野市,2012000000,2012年
531,004,事業所数,002,法人,18206,勝山市,2012000000,2012年
1750,004,事業所数,002,法人,18207,鯖江市,2012000000,2012年
647,004,事業所数,002,法人,18208,あわら市,2012000000,2012年
2231,004,事業所数,002,法人,18209,越前市,2012000000,2012年
2105,004,事業所数,002,法人,18210,坂井市,2012000000,2012年
361,004,事業所数,002,法人,18320,吉田郡,2012000000,2012年
361,004,事業所数,002,法人,18322,永平寺町,2012000000,2012年
70,004,事業所数,002,法人,18380,今立郡,2012000000,2012年
70,004,事業所数,002,法人,18382,池田町,2012000000,2012年
181,004,事業所数,002,法人,18400,南条郡,2012000000,2012年
181,004,事業所数,002,法人,18404,南越前町,2012000000,2012年
452,004,事業所数,002,法人,18420,丹生郡,2012000000,2012年
452,004,事業所数,002,法人,18423,越前町,2012000000,2012年
315,004,事業所数,002,法人,18440,三方郡,2012000000,2012年
315,004,事業所数,002,法人,18442,美浜町,2012000000,2012年
572,004,事業所数,002,法人,18480,大飯郡,2012000000,2012年
286,004,事業所数,002,法人,18481,高浜町,2012000000,2012年
286,004,事業所数,002,法人,18483,おおい町,2012000000,2012年
338,004,事業所数,002,法人,18500,三方上中郡,2012000000,2012年
338,004,事業所数,002,法人,18501,若狭町,2012000000,2012年
22135,004,事業所数,002,法人,19000,山梨県,2012000000,2012年
6314,004,事業所数,002,法人,19201,甲府市,2012000000,2012年
1466,004,事業所数,002,法人,19202,富士吉田市,2012000000,2012年
897,004,事業所数,002,法人,19204,都留市,2012000000,2012年
665,004,事業所数,002,法人,19205,山梨市,2012000000,2012年
591,004,事業所数,002,法人,19206,大月市,2012000000,2012年
818,004,事業所数,002,法人,19207,韮崎市,2012000000,2012年
1436,004,事業所数,002,法人,19208,南アルプス市,2012000000,2012年
1279,004,事業所数,002,法人,19209,北杜市,2012000000,2012年
1372,004,事業所数,002,法人,19210,甲斐市,2012000000,2012年
1481,004,事業所数,002,法人,19211,笛吹市,2012000000,2012年
585,004,事業所数,002,法人,19212,上野原市,2012000000,2012年
738,004,事業所数,002,法人,19213,甲州市,2012000000,2012年
771,004,事業所数,002,法人,19214,中央市,2012000000,2012年
344,004,事業所数,002,法人,19340,西八代郡,2012000000,2012年
344,004,事業所数,002,法人,19346,市川三郷町,2012000000,2012年
977,004,事業所数,002,法人,19360,南巨摩郡,2012000000,2012年
48,004,事業所数,002,法人,19364,早川町,2012000000,2012年
397,004,事業所数,002,法人,19365,身延町,2012000000,2012年
196,004,事業所数,002,法人,19366,南部町,2012000000,2012年
336,004,事業所数,002,法人,19368,富士川町,2012000000,2012年
903,004,事業所数,002,法人,19380,中巨摩郡,2012000000,2012年
903,004,事業所数,002,法人,19384,昭和町,2012000000,2012年
1456,004,事業所数,002,法人,19420,南都留郡,2012000000,2012年
37,004,事業所数,002,法人,19422,道志村,2012000000,2012年
98,004,事業所数,002,法人,19423,西桂町,2012000000,2012年
189,004,事業所数,002,法人,19424,忍野村,2012000000,2012年
274,004,事業所数,002,法人,19425,山中湖村,2012000000,2012年
88,004,事業所数,002,法人,19429,鳴沢村,2012000000,2012年
770,004,事業所数,002,法人,19430,富士河口湖町,2012000000,2012年
42,004,事業所数,002,法人,19440,北都留郡,2012000000,2012年
25,004,事業所数,002,法人,19442,小菅村,2012000000,2012年
17,004,事業所数,002,法人,19443,丹波山村,2012000000,2012年
61057,004,事業所数,002,法人,20000,長野県,2012000000,2012年
12120,004,事業所数,002,法人,20201,長野市,2012000000,2012年
7834,004,事業所数,002,法人,20202,松本市,2012000000,2012年
4421,004,事業所数,002,法人,20203,上田市,2012000000,2012年
1641,004,事業所数,002,法人,20204,岡谷市,2012000000,2012年
3420,004,事業所数,002,法人,20205,飯田市,2012000000,2012年
2022,004,事業所数,002,法人,20206,諏訪市,2012000000,2012年
1281,004,事業所数,002,法人,20207,須坂市,2012000000,2012年
1075,004,事業所数,002,法人,20208,小諸市,2012000000,2012年
1954,004,事業所数,002,法人,20209,伊那市,2012000000,2012年
1006,004,事業所数,002,法人,20210,駒ヶ根市,2012000000,2012年
1183,004,事業所数,002,法人,20211,中野市,2012000000,2012年
843,004,事業所数,002,法人,20212,大町市,2012000000,2012年
685,004,事業所数,002,法人,20213,飯山市,2012000000,2012年
1685,004,事業所数,002,法人,20214,茅野市,2012000000,2012年
1650,004,事業所数,002,法人,20215,塩尻市,2012000000,2012年
2578,004,事業所数,002,法人,20217,佐久市,2012000000,2012年
1509,004,事業所数,002,法人,20218,千曲市,2012000000,2012年
662,004,事業所数,002,法人,20219,東御市,2012000000,2012年
2033,004,事業所数,002,法人,20220,安曇野市,2012000000,2012年
564,004,事業所数,002,法人,20300,南佐久郡,2012000000,2012年
140,004,事業所数,002,法人,20303,小海町,2012000000,2012年
87,004,事業所数,002,法人,20304,川上村,2012000000,2012年
88,004,事業所数,002,法人,20305,南牧村,2012000000,2012年
21,004,事業所数,002,法人,20306,南相木村,2012000000,2012年
10,004,事業所数,002,法人,20307,北相木村,2012000000,2012年
218,004,事業所数,002,法人,20309,佐久穂町,2012000000,2012年
1522,004,事業所数,002,法人,20320,北佐久郡,2012000000,2012年
1050,004,事業所数,002,法人,20321,軽井沢町,2012000000,2012年
290,004,事業所数,002,法人,20323,御代田町,2012000000,2012年
182,004,事業所数,002,法人,20324,立科町,2012000000,2012年
231,004,事業所数,002,法人,20340,小県郡,2012000000,2012年
72,004,事業所数,002,法人,20349,青木村,2012000000,2012年
159,004,事業所数,002,法人,20350,長和町,2012000000,2012年
1152,004,事業所数,002,法人,20360,諏訪郡,2012000000,2012年
598,004,事業所数,002,法人,20361,下諏訪町,2012000000,2012年
383,004,事業所数,002,法人,20362,富士見町,2012000000,2012年
171,004,事業所数,002,法人,20363,原村,2012000000,2012年
2049,004,事業所数,002,法人,20380,上伊那郡,2012000000,2012年
496,004,事業所数,002,法人,20382,辰野町,2012000000,2012年
663,004,事業所数,002,法人,20383,箕輪町,2012000000,2012年
230,004,事業所数,002,法人,20384,飯島町,2012000000,2012年
357,004,事業所数,002,法人,20385,南箕輪村,2012000000,2012年
97,004,事業所数,002,法人,20386,中川村,2012000000,2012年
206,004,事業所数,002,法人,20388,宮田村,2012000000,2012年
1514,004,事業所数,002,法人,20400,下伊那郡,2012000000,2012年
297,004,事業所数,002,法人,20402,松川町,2012000000,2012年
312,004,事業所数,002,法人,20403,高森町,2012000000,2012年
137,004,事業所数,002,法人,20404,阿南町,2012000000,2012年
238,004,事業所数,002,法人,20407,阿智村,2012000000,2012年
26,004,事業所数,002,法人,20409,平谷村,2012000000,2012年
32,004,事業所数,002,法人,20410,根羽村,2012000000,2012年
72,004,事業所数,002,法人,20411,下條村,2012000000,2012年
23,004,事業所数,002,法人,20412,売木村,2012000000,2012年
38,004,事業所数,002,法人,20413,天龍村,2012000000,2012年
39,004,事業所数,002,法人,20414,泰阜村,2012000000,2012年
127,004,事業所数,002,法人,20415,喬木村,2012000000,2012年
141,004,事業所数,002,法人,20416,豊丘村,2012000000,2012年
32,004,事業所数,002,法人,20417,大鹿村,2012000000,2012年
967,004,事業所数,002,法人,20420,木曽郡,2012000000,2012年
160,004,事業所数,002,法人,20422,上松町,2012000000,2012年
145,004,事業所数,002,法人,20423,南木曽町,2012000000,2012年
66,004,事業所数,002,法人,20425,木祖村,2012000000,2012年
40,004,事業所数,002,法人,20429,王滝村,2012000000,2012年
111,004,事業所数,002,法人,20430,大桑村,2012000000,2012年
445,004,事業所数,002,法人,20432,木曽町,2012000000,2012年
421,004,事業所数,002,法人,20440,東筑摩郡,2012000000,2012年
62,004,事業所数,002,法人,20446,麻績村,2012000000,2012年
39,004,事業所数,002,法人,20448,生坂村,2012000000,2012年
189,004,事業所数,002,法人,20450,山形村,2012000000,2012年
56,004,事業所数,002,法人,20451,朝日村,2012000000,2012年
75,004,事業所数,002,法人,20452,筑北村,2012000000,2012年
928,004,事業所数,002,法人,20480,北安曇郡,2012000000,2012年
195,004,事業所数,002,法人,20481,池田町,2012000000,2012年
169,004,事業所数,002,法人,20482,松川村,2012000000,2012年
438,004,事業所数,002,法人,20485,白馬村,2012000000,2012年
126,004,事業所数,002,法人,20486,小谷村,2012000000,2012年
401,004,事業所数,002,法人,20520,埴科郡,2012000000,2012年
401,004,事業所数,002,法人,20521,坂城町,2012000000,2012年
426,004,事業所数,002,法人,20540,上高井郡,2012000000,2012年
258,004,事業所数,002,法人,20541,小布施町,2012000000,2012年
168,004,事業所数,002,法人,20543,高山村,2012000000,2012年
750,004,事業所数,002,法人,20560,下高井郡,2012000000,2012年
473,004,事業所数,002,法人,20561,山ノ内町,2012000000,2012年
122,004,事業所数,002,法人,20562,木島平村,2012000000,2012年
155,004,事業所数,002,法人,20563,野沢温泉村,2012000000,2012年
472,004,事業所数,002,法人,20580,上水内郡,2012000000,2012年
225,004,事業所数,002,法人,20583,信濃町,2012000000,2012年
59,004,事業所数,002,法人,20588,小川村,2012000000,2012年
188,004,事業所数,002,法人,20590,飯綱町,2012000000,2012年
58,004,事業所数,002,法人,20600,下水内郡,2012000000,2012年
58,004,事業所数,002,法人,20602,栄村,2012000000,2012年
53600,004,事業所数,002,法人,21000,岐阜県,2012000000,2012年
12402,004,事業所数,002,法人,21201,岐阜市,2012000000,2012年
4245,004,事業所数,002,法人,21202,大垣市,2012000000,2012年
3391,004,事業所数,002,法人,21203,高山市,2012000000,2012年
2778,004,事業所数,002,法人,21204,多治見市,2012000000,2012年
2555,004,事業所数,002,法人,21205,関市,2012000000,2012年
1996,004,事業所数,002,法人,21206,中津川市,2012000000,2012年
616,004,事業所数,002,法人,21207,美濃市,2012000000,2012年
934,004,事業所数,002,法人,21208,瑞浪市,2012000000,2012年
1550,004,事業所数,002,法人,21209,羽島市,2012000000,2012年
1401,004,事業所数,002,法人,21210,恵那市,2012000000,2012年
1302,004,事業所数,002,法人,21211,美濃加茂市,2012000000,2012年
1735,004,事業所数,002,法人,21212,土岐市,2012000000,2012年
3163,004,事業所数,002,法人,21213,各務原市,2012000000,2012年
1933,004,事業所数,002,法人,21214,可児市,2012000000,2012年
646,004,事業所数,002,法人,21215,山県市,2012000000,2012年
1070,004,事業所数,002,法人,21216,瑞穂市,2012000000,2012年
710,004,事業所数,002,法人,21217,飛騨市,2012000000,2012年
937,004,事業所数,002,法人,21218,本巣市,2012000000,2012年
1242,004,事業所数,002,法人,21219,郡上市,2012000000,2012年
1084,004,事業所数,002,法人,21220,下呂市,2012000000,2012年
846,004,事業所数,002,法人,21221,海津市,2012000000,2012年
1453,004,事業所数,002,法人,21300,羽島郡,2012000000,2012年
911,004,事業所数,002,法人,21302,岐南町,2012000000,2012年
542,004,事業所数,002,法人,21303,笠松町,2012000000,2012年
646,004,事業所数,002,法人,21340,養老郡,2012000000,2012年
646,004,事業所数,002,法人,21341,養老町,2012000000,2012年
701,004,事業所数,002,法人,21360,不破郡,2012000000,2012年
548,004,事業所数,002,法人,21361,垂井町,2012000000,2012年
153,004,事業所数,002,法人,21362,関ケ原町,2012000000,2012年
831,004,事業所数,002,法人,21380,安八郡,2012000000,2012年
351,004,事業所数,002,法人,21381,神戸町,2012000000,2012年
234,004,事業所数,002,法人,21382,輪之内町,2012000000,2012年
246,004,事業所数,002,法人,21383,安八町,2012000000,2012年
1468,004,事業所数,002,法人,21400,揖斐郡,2012000000,2012年
567,004,事業所数,002,法人,21401,揖斐川町,2012000000,2012年
444,004,事業所数,002,法人,21403,大野町,2012000000,2012年
457,004,事業所数,002,法人,21404,池田町,2012000000,2012年
388,004,事業所数,002,法人,21420,本巣郡,2012000000,2012年
388,004,事業所数,002,法人,21421,北方町,2012000000,2012年
1147,004,事業所数,002,法人,21500,加茂郡,2012000000,2012年
134,004,事業所数,002,法人,21501,坂祝町,2012000000,2012年
114,004,事業所数,002,法人,21502,富加町,2012000000,2012年
241,004,事業所数,002,法人,21503,川辺町,2012000000,2012年
76,004,事業所数,002,法人,21504,七宗町,2012000000,2012年
249,004,事業所数,002,法人,21505,八百津町,2012000000,2012年
265,004,事業所数,002,法人,21506,白川町,2012000000,2012年
68,004,事業所数,002,法人,21507,東白川村,2012000000,2012年
332,004,事業所数,002,法人,21520,可児郡,2012000000,2012年
332,004,事業所数,002,法人,21521,御嵩町,2012000000,2012年
98,004,事業所数,002,法人,21600,大野郡,2012000000,2012年
98,004,事業所数,002,法人,21604,白川村,2012000000,2012年
99994,004,事業所数,002,法人,22000,静岡県,2012000000,2012年
20898,004,事業所数,002,法人,22100,静岡市,2012000000,2012年
8423,004,事業所数,002,法人,22101,葵区,2012000000,2012年
6516,004,事業所数,002,法人,22102,駿河区,2012000000,2012年
5959,004,事業所数,002,法人,22103,清水区,2012000000,2012年
22406,004,事業所数,002,法人,22130,浜松市,2012000000,2012年
7886,004,事業所数,002,法人,22131,中区,2012000000,2012年
4270,004,事業所数,002,法人,22132,東区,2012000000,2012年
2510,004,事業所数,002,法人,22133,西区,2012000000,2012年
2712,004,事業所数,002,法人,22134,南区,2012000000,2012年
2178,004,事業所数,002,法人,22135,北区,2012000000,2012年
2097,004,事業所数,002,法人,22136,浜北区,2012000000,2012年
753,004,事業所数,002,法人,22137,天竜区,2012000000,2012年
6627,004,事業所数,002,法人,22203,沼津市,2012000000,2012年
1562,004,事業所数,002,法人,22205,熱海市,2012000000,2012年
2878,004,事業所数,002,法人,22206,三島市,2012000000,2012年
2854,004,事業所数,002,法人,22207,富士宮市,2012000000,2012年
2282,004,事業所数,002,法人,22208,伊東市,2012000000,2012年
2215,004,事業所数,002,法人,22209,島田市,2012000000,2012年
6737,004,事業所数,002,法人,22210,富士市,2012000000,2012年
3763,004,事業所数,002,法人,22211,磐田市,2012000000,2012年
3591,004,事業所数,002,法人,22212,焼津市,2012000000,2012年
2740,004,事業所数,002,法人,22213,掛川市,2012000000,2012年
3048,004,事業所数,002,法人,22214,藤枝市,2012000000,2012年
2311,004,事業所数,002,法人,22215,御殿場市,2012000000,2012年
1934,004,事業所数,002,法人,22216,袋井市,2012000000,2012年
810,004,事業所数,002,法人,22219,下田市,2012000000,2012年
1127,004,事業所数,002,法人,22220,裾野市,2012000000,2012年
1262,004,事業所数,002,法人,22221,湖西市,2012000000,2012年
900,004,事業所数,002,法人,22222,伊豆市,2012000000,2012年
918,004,事業所数,002,法人,22223,御前崎市,2012000000,2012年
961,004,事業所数,002,法人,22224,菊川市,2012000000,2012年
1118,004,事業所数,002,法人,22225,伊豆の国市,2012000000,2012年
1291,004,事業所数,002,法人,22226,牧之原市,2012000000,2012年
1295,004,事業所数,002,法人,22300,賀茂郡,2012000000,2012年
380,004,事業所数,002,法人,22301,東伊豆町,2012000000,2012年
217,004,事業所数,002,法人,22302,河津町,2012000000,2012年
222,004,事業所数,002,法人,22304,南伊豆町,2012000000,2012年
205,004,事業所数,002,法人,22305,松崎町,2012000000,2012年
271,004,事業所数,002,法人,22306,西伊豆町,2012000000,2012年
748,004,事業所数,002,法人,22320,田方郡,2012000000,2012年
748,004,事業所数,002,法人,22325,函南町,2012000000,2012年
2392,004,事業所数,002,法人,22340,駿東郡,2012000000,2012年
1056,004,事業所数,002,法人,22341,清水町,2012000000,2012年
912,004,事業所数,002,法人,22342,長泉町,2012000000,2012年
424,004,事業所数,002,法人,22344,小山町,2012000000,2012年
910,004,事業所数,002,法人,22420,榛原郡,2012000000,2012年
734,004,事業所数,002,法人,22424,吉田町,2012000000,2012年
176,004,事業所数,002,法人,22429,川根本町,2012000000,2012年
416,004,事業所数,002,法人,22460,周智郡,2012000000,2012年
416,004,事業所数,002,法人,22461,森町,2012000000,2012年
193514,004,事業所数,002,法人,23000,愛知県,2012000000,2012年
80578,004,事業所数,002,法人,23100,名古屋市,2012000000,2012年
4506,004,事業所数,002,法人,23101,千種区,2012000000,2012年
4373,004,事業所数,002,法人,23102,東区,2012000000,2012年
4421,004,事業所数,002,法人,23103,北区,2012000000,2012年
6025,004,事業所数,002,法人,23104,西区,2012000000,2012年
8533,004,事業所数,002,法人,23105,中村区,2012000000,2012年
14819,004,事業所数,002,法人,23106,中区,2012000000,2012年
3210,004,事業所数,002,法人,23107,昭和区,2012000000,2012年
2570,004,事業所数,002,法人,23108,瑞穂区,2012000000,2012年
3054,004,事業所数,002,法人,23109,熱田区,2012000000,2012年
5564,004,事業所数,002,法人,23110,中川区,2012000000,2012年
4340,004,事業所数,002,法人,23111,港区,2012000000,2012年
3980,004,事業所数,002,法人,23112,南区,2012000000,2012年
3607,004,事業所数,002,法人,23113,守山区,2012000000,2012年
4449,004,事業所数,002,法人,23114,緑区,2012000000,2012年
3843,004,事業所数,002,法人,23115,名東区,2012000000,2012年
3284,004,事業所数,002,法人,23116,天白区,2012000000,2012年
9519,004,事業所数,002,法人,23201,豊橋市,2012000000,2012年
8530,004,事業所数,002,法人,23202,岡崎市,2012000000,2012年
8353,004,事業所数,002,法人,23203,一宮市,2012000000,2012年
2800,004,事業所数,002,法人,23204,瀬戸市,2012000000,2012年
2764,004,事業所数,002,法人,23205,半田市,2012000000,2012年
6675,004,事業所数,002,法人,23206,春日井市,2012000000,2012年
4123,004,事業所数,002,法人,23207,豊川市,2012000000,2012年
1625,004,事業所数,002,法人,23208,津島市,2012000000,2012年
1664,004,事業所数,002,法人,23209,碧南市,2012000000,2012年
3343,004,事業所数,002,法人,23210,刈谷市,2012000000,2012年
8381,004,事業所数,002,法人,23211,豊田市,2012000000,2012年
3798,004,事業所数,002,法人,23212,安城市,2012000000,2012年
3527,004,事業所数,002,法人,23213,西尾市,2012000000,2012年
2113,004,事業所数,002,法人,23214,蒲郡市,2012000000,2012年
1505,004,事業所数,002,法人,23215,犬山市,2012000000,2012年
1325,004,事業所数,002,法人,23216,常滑市,2012000000,2012年
1896,004,事業所数,002,法人,23217,江南市,2012000000,2012年
4547,004,事業所数,002,法人,23219,小牧市,2012000000,2012年
2867,004,事業所数,002,法人,23220,稲沢市,2012000000,2012年
1148,004,事業所数,002,法人,23221,新城市,2012000000,2012年
2401,004,事業所数,002,法人,23222,東海市,2012000000,2012年
1896,004,事業所数,002,法人,23223,大府市,2012000000,2012年
1104,004,事業所数,002,法人,23224,知多市,2012000000,2012年
1320,004,事業所数,002,法人,23225,知立市,2012000000,2012年
1552,004,事業所数,002,法人,23226,尾張旭市,2012000000,2012年
851,004,事業所数,002,法人,23227,高浜市,2012000000,2012年
875,004,事業所数,002,法人,23228,岩倉市,2012000000,2012年
1343,004,事業所数,002,法人,23229,豊明市,2012000000,2012年
1508,004,事業所数,002,法人,23230,日進市,2012000000,2012年
1384,004,事業所数,002,法人,23231,田原市,2012000000,2012年
1129,004,事業所数,002,法人,23232,愛西市,2012000000,2012年
1625,004,事業所数,002,法人,23233,清須市,2012000000,2012年
1912,004,事業所数,002,法人,23234,北名古屋市,2012000000,2012年
1153,004,事業所数,002,法人,23235,弥富市,2012000000,2012年
1176,004,事業所数,002,法人,23236,みよし市,2012000000,2012年
1644,004,事業所数,002,法人,23237,あま市,2012000000,2012年
1131,004,事業所数,002,法人,23238,長久手市,2012000000,2012年
752,004,事業所数,002,法人,23300,愛知郡,2012000000,2012年
752,004,事業所数,002,法人,23302,東郷町,2012000000,2012年
680,004,事業所数,002,法人,23340,西春日井郡,2012000000,2012年
680,004,事業所数,002,法人,23342,豊山町,2012000000,2012年
1278,004,事業所数,002,法人,23360,丹羽郡,2012000000,2012年
663,004,事業所数,002,法人,23361,大口町,2012000000,2012年
615,004,事業所数,002,法人,23362,扶桑町,2012000000,2012年
1906,004,事業所数,002,法人,23420,海部郡,2012000000,2012年
517,004,事業所数,002,法人,23424,大治町,2012000000,2012年
839,004,事業所数,002,法人,23425,蟹江町,2012000000,2012年
550,004,事業所数,002,法人,23427,飛島村,2012000000,2012年
2868,004,事業所数,002,法人,23440,知多郡,2012000000,2012年
484,004,事業所数,002,法人,23441,阿久比町,2012000000,2012年
836,004,事業所数,002,法人,23442,東浦町,2012000000,2012年
509,004,事業所数,002,法人,23445,南知多町,2012000000,2012年
400,004,事業所数,002,法人,23446,美浜町,2012000000,2012年
639,004,事業所数,002,法人,23447,武豊町,2012000000,2012年
639,004,事業所数,002,法人,23500,額田郡,2012000000,2012年
639,004,事業所数,002,法人,23501,幸田町,2012000000,2012年
306,004,事業所数,002,法人,23560,北設楽郡,2012000000,2012年
161,004,事業所数,002,法人,23561,設楽町,2012000000,2012年
99,004,事業所数,002,法人,23562,東栄町,2012000000,2012年
46,004,事業所数,002,法人,23563,豊根村,2012000000,2012年
42798,004,事業所数,002,法人,24000,三重県,2012000000,2012年
6660,004,事業所数,002,法人,24201,津市,2012000000,2012年
8218,004,事業所数,002,法人,24202,四日市市,2012000000,2012年
3404,004,事業所数,002,法人,24203,伊勢市,2012000000,2012年
3991,004,事業所数,002,法人,24204,松阪市,2012000000,2012年
