value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label,unit
555763,120,建設業_総合工事業,240,その他の事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.7,120,建設業_総合工事業,240,その他の事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.7,120,建設業_総合工事業,240,その他の事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
1.2,120,建設業_総合工事業,240,その他の事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
10053014,130,建設業_職別工事業（設備工事業を除く）,100,売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
9791216,130,建設業_職別工事業（設備工事業を除く）,100,売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
11689945,130,建設業_職別工事業（設備工事業を除く）,100,売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
100.0,130,建設業_職別工事業（設備工事業を除く）,100,売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
100.0,130,建設業_職別工事業（設備工事業を除く）,100,売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
100.0,130,建設業_職別工事業（設備工事業を除く）,100,売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
9502473,130,建設業_職別工事業（設備工事業を除く）,110,建設事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
9128865,130,建設業_職別工事業（設備工事業を除く）,110,建設事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
11221649,130,建設業_職別工事業（設備工事業を除く）,110,建設事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
94.5,130,建設業_職別工事業（設備工事業を除く）,110,建設事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
93.2,130,建設業_職別工事業（設備工事業を除く）,110,建設事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
96.0,130,建設業_職別工事業（設備工事業を除く）,110,建設事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
107969,130,建設業_職別工事業（設備工事業を除く）,120,製造品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
127081,130,建設業_職別工事業（設備工事業を除く）,120,製造品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
71511,130,建設業_職別工事業（設備工事業を除く）,120,製造品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
1.1,130,建設業_職別工事業（設備工事業を除く）,120,製造品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
1.3,130,建設業_職別工事業（設備工事業を除く）,120,製造品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
0.6,130,建設業_職別工事業（設備工事業を除く）,120,製造品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
60158,130,建設業_職別工事業（設備工事業を除く）,130,加工賃収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
31800,130,建設業_職別工事業（設備工事業を除く）,130,加工賃収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
24042,130,建設業_職別工事業（設備工事業を除く）,130,加工賃収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.6,130,建設業_職別工事業（設備工事業を除く）,130,加工賃収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.3,130,建設業_職別工事業（設備工事業を除く）,130,加工賃収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,130,建設業_職別工事業（設備工事業を除く）,130,加工賃収入,110,売上高の内訳（割合）,2014100000,2014年度,%
－,130,建設業_職別工事業（設備工事業を除く）,140,情報通信事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
362,130,建設業_職別工事業（設備工事業を除く）,140,情報通信事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,130,建設業_職別工事業（設備工事業を除く）,140,情報通信事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
－,130,建設業_職別工事業（設備工事業を除く）,140,情報通信事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,130,建設業_職別工事業（設備工事業を除く）,140,情報通信事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,130,建設業_職別工事業（設備工事業を除く）,140,情報通信事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
9052,130,建設業_職別工事業（設備工事業を除く）,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
60976,130,建設業_職別工事業（設備工事業を除く）,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
12221,130,建設業_職別工事業（設備工事業を除く）,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,130,建設業_職別工事業（設備工事業を除く）,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.6,130,建設業_職別工事業（設備工事業を除く）,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,130,建設業_職別工事業（設備工事業を除く）,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
135920,130,建設業_職別工事業（設備工事業を除く）,160,卸売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
113392,130,建設業_職別工事業（設備工事業を除く）,160,卸売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
154829,130,建設業_職別工事業（設備工事業を除く）,160,卸売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
1.4,130,建設業_職別工事業（設備工事業を除く）,160,卸売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
1.2,130,建設業_職別工事業（設備工事業を除く）,160,卸売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
1.3,130,建設業_職別工事業（設備工事業を除く）,160,卸売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
55376,130,建設業_職別工事業（設備工事業を除く）,170,小売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
63519,130,建設業_職別工事業（設備工事業を除く）,170,小売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
88825,130,建設業_職別工事業（設備工事業を除く）,170,小売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.6,130,建設業_職別工事業（設備工事業を除く）,170,小売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
0.6,130,建設業_職別工事業（設備工事業を除く）,170,小売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
0.8,130,建設業_職別工事業（設備工事業を除く）,170,小売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
32659,130,建設業_職別工事業（設備工事業を除く）,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
51064,130,建設業_職別工事業（設備工事業を除く）,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
19665,130,建設業_職別工事業（設備工事業を除く）,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.3,130,建設業_職別工事業（設備工事業を除く）,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.5,130,建設業_職別工事業（設備工事業を除く）,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,130,建設業_職別工事業（設備工事業を除く）,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
17310,130,建設業_職別工事業（設備工事業を除く）,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
18491,130,建設業_職別工事業（設備工事業を除く）,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
503,130,建設業_職別工事業（設備工事業を除く）,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.2,130,建設業_職別工事業（設備工事業を除く）,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,130,建設業_職別工事業（設備工事業を除く）,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,130,建設業_職別工事業（設備工事業を除く）,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
899,130,建設業_職別工事業（設備工事業を除く）,200,宿泊事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
1182,130,建設業_職別工事業（設備工事業を除く）,200,宿泊事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,130,建設業_職別工事業（設備工事業を除く）,200,宿泊事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,130,建設業_職別工事業（設備工事業を除く）,200,宿泊事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,130,建設業_職別工事業（設備工事業を除く）,200,宿泊事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,130,建設業_職別工事業（設備工事業を除く）,200,宿泊事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
772,130,建設業_職別工事業（設備工事業を除く）,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
6201,130,建設業_職別工事業（設備工事業を除く）,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
7806,130,建設業_職別工事業（設備工事業を除く）,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,130,建設業_職別工事業（設備工事業を除く）,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.1,130,建設業_職別工事業（設備工事業を除く）,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
