value,tab,tab_label,area,area_label,time,time_label,unit
4.9,510,前年同月比,00200,中部地方,2020001212,2020年12月,％
69.5,510,前年同月比,00200,中部地方,2020001111,2020年11月,％
-4.5,510,前年同月比,00200,中部地方,2020001010,2020年10月,％
-19.1,510,前年同月比,00200,中部地方,2020000909,2020年9月,％
-0.7,510,前年同月比,00200,中部地方,2020000808,2020年8月,％
-59.4,510,前年同月比,00200,中部地方,2020000707,2020年7月,％
-6.6,510,前年同月比,00200,中部地方,2020000606,2020年6月,％
65.4,510,前年同月比,00200,中部地方,2020000505,2020年5月,％
-10.1,510,前年同月比,00200,中部地方,2020000404,2020年4月,％
16.7,510,前年同月比,00200,中部地方,2020000303,2020年3月,％
-38.1,510,前年同月比,00200,中部地方,2020000202,2020年2月,％
-3.5,510,前年同月比,00200,中部地方,2020000101,2020年1月,％
21.2,510,前年同月比,00200,中部地方,2019001212,2019年12月,％
-35.1,510,前年同月比,00200,中部地方,2019001111,2019年11月,％
-16.5,510,前年同月比,00200,中部地方,2019001010,2019年10月,％
-4.4,510,前年同月比,00200,中部地方,2019000909,2019年9月,％
-29.5,510,前年同月比,00200,中部地方,2019000808,2019年8月,％
60.6,510,前年同月比,00200,中部地方,2019000707,2019年7月,％
-23.2,510,前年同月比,00200,中部地方,2019000606,2019年6月,％
-9.7,510,前年同月比,00200,中部地方,2019000505,2019年5月,％
-14.7,510,前年同月比,00200,中部地方,2019000404,2019年4月,％
14.7,510,前年同月比,00200,中部地方,2019000303,2019年3月,％
78.1,510,前年同月比,00200,中部地方,2019000202,2019年2月,％
33.2,510,前年同月比,00200,中部地方,2019000101,2019年1月,％
-15.6,510,前年同月比,00200,中部地方,2018001212,2018年12月,％
-38.9,510,前年同月比,00200,中部地方,2018001111,2018年11月,％
10.3,510,前年同月比,00200,中部地方,2018001010,2018年10月,％
-22.9,510,前年同月比,00200,中部地方,2018000909,2018年9月,％
70.3,510,前年同月比,00200,中部地方,2018000808,2018年8月,％
-21.1,510,前年同月比,00200,中部地方,2018000707,2018年7月,％
17.3,510,前年同月比,00200,中部地方,2018000606,2018年6月,％
15.8,510,前年同月比,00200,中部地方,2018000505,2018年5月,％
63.7,510,前年同月比,00200,中部地方,2018000404,2018年4月,％
33.9,510,前年同月比,00200,中部地方,2018000303,2018年3月,％
-17.3,510,前年同月比,00200,中部地方,2018000202,2018年2月,％
24.4,510,前年同月比,00200,中部地方,2018000101,2018年1月,％
8.4,510,前年同月比,00200,中部地方,2017001212,2017年12月,％
66.4,510,前年同月比,00200,中部地方,2017001111,2017年11月,％
36.5,510,前年同月比,00200,中部地方,2017001010,2017年10月,％
-25.2,510,前年同月比,00200,中部地方,2017000909,2017年9月,％
-49.2,510,前年同月比,00200,中部地方,2017000808,2017年8月,％
64.4,510,前年同月比,00200,中部地方,2017000707,2017年7月,％
36.2,510,前年同月比,00200,中部地方,2017000606,2017年6月,％
-19.8,510,前年同月比,00200,中部地方,2017000505,2017年5月,％
-17.9,510,前年同月比,00200,中部地方,2017000404,2017年4月,％
-10.3,510,前年同月比,00200,中部地方,2017000303,2017年3月,％
1.9,510,前年同月比,00200,中部地方,2017000202,2017年2月,％
-19.5,510,前年同月比,00200,中部地方,2017000101,2017年1月,％
35.3,510,前年同月比,00200,中部地方,2016001212,2016年12月,％
4.0,510,前年同月比,00200,中部地方,2016001111,2016年11月,％
-14.3,510,前年同月比,00200,中部地方,2016001010,2016年10月,％
102.6,510,前年同月比,00200,中部地方,2016000909,2016年9月,％
14.1,510,前年同月比,00200,中部地方,2016000808,2016年8月,％
-26.3,510,前年同月比,00200,中部地方,2016000707,2016年7月,％
34.7,510,前年同月比,00200,中部地方,2016000606,2016年6月,％
67.3,510,前年同月比,00200,中部地方,2016000505,2016年5月,％
-34.2,510,前年同月比,00200,中部地方,2016000404,2016年4月,％
-14.0,510,前年同月比,00200,中部地方,2016000303,2016年3月,％
16.1,510,前年同月比,00200,中部地方,2016000202,2016年2月,％
-30.1,510,前年同月比,00200,中部地方,2016000101,2016年1月,％
7.5,510,前年同月比,00200,中部地方,2015001212,2015年12月,％
43.6,510,前年同月比,00200,中部地方,2015001111,2015年11月,％
-12.8,510,前年同月比,00200,中部地方,2015001010,2015年10月,％
-19.9,510,前年同月比,00200,中部地方,2015000909,2015年9月,％
44.7,510,前年同月比,00200,中部地方,2015000808,2015年8月,％
17.8,510,前年同月比,00200,中部地方,2015000707,2015年7月,％
-42.8,510,前年同月比,00200,中部地方,2015000606,2015年6月,％
-41.1,510,前年同月比,00200,中部地方,2015000505,2015年5月,％
16.8,510,前年同月比,00200,中部地方,2015000404,2015年4月,％
84.2,510,前年同月比,00200,中部地方,2015000303,2015年3月,％
26.3,510,前年同月比,00200,中部地方,2015000202,2015年2月,％
62.2,510,前年同月比,00200,中部地方,2015000101,2015年1月,％
-27.3,510,前年同月比,00200,中部地方,2014001212,2014年12月,％
-12.6,510,前年同月比,00200,中部地方,2014001111,2014年11月,％
-7.7,510,前年同月比,00200,中部地方,2014001010,2014年10月,％
-38.0,510,前年同月比,00200,中部地方,2014000909,2014年9月,％
4.7,510,前年同月比,00200,中部地方,2014000808,2014年8月,％
19.5,510,前年同月比,00200,中部地方,2014000707,2014年7月,％
20.5,510,前年同月比,00200,中部地方,2014000606,2014年6月,％
-15.7,510,前年同月比,00200,中部地方,2014000505,2014年5月,％
94.8,510,前年同月比,00200,中部地方,2014000404,2014年4月,％
-27.5,510,前年同月比,00200,中部地方,2014000303,2014年3月,％
-39.2,510,前年同月比,00200,中部地方,2014000202,2014年2月,％
-2.4,510,前年同月比,00200,中部地方,2014000101,2014年1月,％
42.6,510,前年同月比,00200,中部地方,2013001212,2013年12月,％
-18.1,510,前年同月比,00200,中部地方,2013001111,2013年11月,％
106.0,510,前年同月比,00200,中部地方,2013001010,2013年10月,％
23.8,510,前年同月比,00200,中部地方,2013000909,2013年9月,％
-3.6,510,前年同月比,00200,中部地方,2013000808,2013年8月,％
19.6,510,前年同月比,00200,中部地方,2013000707,2013年7月,％
25.2,510,前年同月比,00200,中部地方,2013000606,2013年6月,％
56.5,510,前年同月比,00200,中部地方,2013000505,2013年5月,％
-21.9,510,前年同月比,00200,中部地方,2013000404,2013年4月,％
5.8,510,前年同月比,00200,中部地方,2013000303,2013年3月,％
74.0,510,前年同月比,00200,中部地方,2013000202,2013年2月,％
26.5,510,前年同月比,00200,中部地方,2013000101,2013年1月,％
19.6,510,前年同月比,00200,中部地方,2012001212,2012年12月,％
0.4,510,前年同月比,00200,中部地方,2012001111,2012年11月,％
-7.4,510,前年同月比,00200,中部地方,2012001010,2012年10月,％
55.6,510,前年同月比,00200,中部地方,2012000909,2012年9月,％
21.7,510,前年同月比,00200,中部地方,2012000808,2012年8月,％
-23.5,510,前年同月比,00200,中部地方,2012000707,2012年7月,％
-6.0,510,前年同月比,00200,中部地方,2012000606,2012年6月,％
31.3,510,前年同月比,00200,中部地方,2012000505,2012年5月,％
11.0,510,前年同月比,00200,中部地方,2012000404,2012年4月,％
11.0,510,前年同月比,00200,中部地方,2012000303,2012年3月,％
-38.7,510,前年同月比,00200,中部地方,2012000202,2012年2月,％
6.6,510,前年同月比,00200,中部地方,2012000101,2012年1月,％
-26.0,510,前年同月比,00200,中部地方,2011001212,2011年12月,％
91.1,510,前年同月比,00200,中部地方,2011001111,2011年11月,％
-58.0,510,前年同月比,00200,中部地方,2011001010,2011年10月,％
-5.2,510,前年同月比,00200,中部地方,2011000909,2011年9月,％
9.7,510,前年同月比,00200,中部地方,2011000808,2011年8月,％
3.6,510,前年同月比,00200,中部地方,2011000707,2011年7月,％
12.8,510,前年同月比,00200,中部地方,2011000606,2011年6月,％
18.7,510,前年同月比,00200,中部地方,2011000505,2011年5月,％
65.5,510,前年同月比,00200,中部地方,2011000404,2011年4月,％
-9.2,510,前年同月比,00200,中部地方,2011000303,2011年3月,％
55.9,510,前年同月比,00200,中部地方,2011000202,2011年2月,％
-0.7,510,前年同月比,00200,中部地方,2011000101,2011年1月,％
9.2,510,前年同月比,00200,中部地方,2010001212,2010年12月,％
-37.5,510,前年同月比,00200,中部地方,2010001111,2010年11月,％
149.7,510,前年同月比,00200,中部地方,2010001010,2010年10月,％
2.2,510,前年同月比,00200,中部地方,2010000909,2010年9月,％
-15.8,510,前年同月比,00200,中部地方,2010000808,2010年8月,％
35.0,510,前年同月比,00200,中部地方,2010000707,2010年7月,％
-1.4,510,前年同月比,00200,中部地方,2010000606,2010年6月,％
15.6,510,前年同月比,00200,中部地方,2010000505,2010年5月,％
-35.3,510,前年同月比,00200,中部地方,2010000404,2010年4月,％
27.1,510,前年同月比,00200,中部地方,2010000303,2010年3月,％
-30.0,510,前年同月比,00200,中部地方,2010000202,2010年2月,％
-24.7,510,前年同月比,00200,中部地方,2010000101,2010年1月,％
13.9,510,前年同月比,00200,中部地方,2009001212,2009年12月,％
9.1,510,前年同月比,00200,中部地方,2009001111,2009年11月,％
-56.8,510,前年同月比,00200,中部地方,2009001010,2009年10月,％
-38.2,510,前年同月比,00200,中部地方,2009000909,2009年9月,％
-25.7,510,前年同月比,00200,中部地方,2009000808,2009年8月,％
-51.0,510,前年同月比,00200,中部地方,2009000707,2009年7月,％
-23.1,510,前年同月比,00200,中部地方,2009000606,2009年6月,％
-39.9,510,前年同月比,00200,中部地方,2009000505,2009年5月,％
-46.0,510,前年同月比,00200,中部地方,2009000404,2009年4月,％
-49.5,510,前年同月比,00200,中部地方,2009000303,2009年3月,％
-41.1,510,前年同月比,00200,中部地方,2009000202,2009年2月,％
-37.9,510,前年同月比,00200,中部地方,2009000101,2009年1月,％
-36.5,510,前年同月比,00200,中部地方,2008001212,2008年12月,％
-34.4,510,前年同月比,00200,中部地方,2008001111,2008年11月,％
69.4,510,前年同月比,00200,中部地方,2008001010,2008年10月,％
12.6,510,前年同月比,00200,中部地方,2008000909,2008年9月,％
35.8,510,前年同月比,00200,中部地方,2008000808,2008年8月,％
27.2,510,前年同月比,00200,中部地方,2008000707,2008年7月,％
-30.6,510,前年同月比,00200,中部地方,2008000606,2008年6月,％
-44.1,510,前年同月比,00200,中部地方,2008000505,2008年5月,％
-9.9,510,前年同月比,00200,中部地方,2008000404,2008年4月,％
17.3,510,前年同月比,00200,中部地方,2008000303,2008年3月,％
71.9,510,前年同月比,00200,中部地方,2008000202,2008年2月,％
34.0,510,前年同月比,00200,中部地方,2008000101,2008年1月,％
13.6,510,前年同月比,00051,近畿地方,2026000505,2026年5月,％
-66.2,510,前年同月比,00051,近畿地方,2026000404,2026年4月,％
-36.7,510,前年同月比,00051,近畿地方,2026000303,2026年3月,％
40.1,510,前年同月比,00051,近畿地方,2026000202,2026年2月,％
50.2,510,前年同月比,00051,近畿地方,2026000101,2026年1月,％
68.9,510,前年同月比,00051,近畿地方,2025001212,2025年12月,％
141.1,510,前年同月比,00051,近畿地方,2025001111,2025年11月,％
-24.4,510,前年同月比,00051,近畿地方,2025001010,2025年10月,％
154.4,510,前年同月比,00051,近畿地方,2025000909,2025年9月,％
21.1,510,前年同月比,00051,近畿地方,2025000808,2025年8月,％
-46.3,510,前年同月比,00051,近畿地方,2025000707,2025年7月,％
-31.1,510,前年同月比,00051,近畿地方,2025000606,2025年6月,％
20.5,510,前年同月比,00051,近畿地方,2025000505,2025年5月,％
288.2,510,前年同月比,00051,近畿地方,2025000404,2025年4月,％
25.1,510,前年同月比,00051,近畿地方,2025000303,2025年3月,％
-11.9,510,前年同月比,00051,近畿地方,2025000202,2025年2月,％
2.1,510,前年同月比,00051,近畿地方,2025000101,2025年1月,％
0.1,510,前年同月比,00051,近畿地方,2024001212,2024年12月,％
-36.9,510,前年同月比,00051,近畿地方,2024001111,2024年11月,％
-13.5,510,前年同月比,00051,近畿地方,2024001010,2024年10月,％
-33.4,510,前年同月比,00051,近畿地方,2024000909,2024年9月,％
119.9,510,前年同月比,00051,近畿地方,2024000808,2024年8月,％
152.9,510,前年同月比,00051,近畿地方,2024000707,2024年7月,％
-12.0,510,前年同月比,00051,近畿地方,2024000606,2024年6月,％
-43.9,510,前年同月比,00051,近畿地方,2024000505,2024年5月,％
43.9,510,前年同月比,00051,近畿地方,2024000404,2024年4月,％
-3.3,510,前年同月比,00051,近畿地方,2024000303,2024年3月,％
-29.9,510,前年同月比,00051,近畿地方,2024000202,2024年2月,％
-34.1,510,前年同月比,00051,近畿地方,2024000101,2024年1月,％
-7.2,510,前年同月比,00051,近畿地方,2023001212,2023年12月,％
110.2,510,前年同月比,00051,近畿地方,2023001111,2023年11月,％
29.2,510,前年同月比,00051,近畿地方,2023001010,2023年10月,％
-7.6,510,前年同月比,00051,近畿地方,2023000909,2023年9月,％
-25.7,510,前年同月比,00051,近畿地方,2023000808,2023年8月,％
-2.2,510,前年同月比,00051,近畿地方,2023000707,2023年7月,％
31.6,510,前年同月比,00051,近畿地方,2023000606,2023年6月,％
17.5,510,前年同月比,00051,近畿地方,2023000505,2023年5月,％
-2.8,510,前年同月比,00051,近畿地方,2023000404,2023年4月,％
20.7,510,前年同月比,00051,近畿地方,2023000303,2023年3月,％
82.0,510,前年同月比,00051,近畿地方,2023000202,2023年2月,％
9.4,510,前年同月比,00051,近畿地方,2023000101,2023年1月,％
9.7,510,前年同月比,00051,近畿地方,2022001212,2022年12月,％
-32.4,510,前年同月比,00051,近畿地方,2022001111,2022年11月,％
-17.1,510,前年同月比,00051,近畿地方,2022001010,2022年10月,％
24.3,510,前年同月比,00051,近畿地方,2022000909,2022年9月,％
-16.0,510,前年同月比,00051,近畿地方,2022000808,2022年8月,％
64.2,510,前年同月比,00051,近畿地方,2022000707,2022年7月,％
-3.1,510,前年同月比,00051,近畿地方,2022000606,2022年6月,％
78.9,510,前年同月比,00051,近畿地方,2022000505,2022年5月,％
27.0,510,前年同月比,00051,近畿地方,2022000404,2022年4月,％
-11.4,510,前年同月比,00051,近畿地方,2022000303,2022年3月,％
1.2,510,前年同月比,00051,近畿地方,2022000202,2022年2月,％
22.6,510,前年同月比,00051,近畿地方,2022000101,2022年1月,％
-16.2,510,前年同月比,00051,近畿地方,2021001212,2021年12月,％
13.0,510,前年同月比,00051,近畿地方,2021001111,2021年11月,％
20.1,510,前年同月比,00051,近畿地方,2021001010,2021年10月,％
7.9,510,前年同月比,00051,近畿地方,2021000909,2021年9月,％
-5.5,510,前年同月比,00051,近畿地方,2021000808,2021年8月,％
-55.0,510,前年同月比,00051,近畿地方,2021000707,2021年7月,％
128.5,510,前年同月比,00051,近畿地方,2021000606,2021年6月,％
-24.2,510,前年同月比,00051,近畿地方,2021000505,2021年5月,％
21.1,510,前年同月比,00051,近畿地方,2021000404,2021年4月,％
-1.0,510,前年同月比,00051,近畿地方,2021000303,2021年3月,％
-38.3,510,前年同月比,00051,近畿地方,2021000202,2021年2月,％
-0.7,510,前年同月比,00051,近畿地方,2021000101,2021年1月,％
52.1,510,前年同月比,00051,近畿地方,2020001212,2020年12月,％
7.3,510,前年同月比,00051,近畿地方,2020001111,2020年11月,％
29.1,510,前年同月比,00051,近畿地方,2020001010,2020年10月,％
-9.8,510,前年同月比,00051,近畿地方,2020000909,2020年9月,％
105.2,510,前年同月比,00051,近畿地方,2020000808,2020年8月,％
48.9,510,前年同月比,00051,近畿地方,2020000707,2020年7月,％
-45.0,510,前年同月比,00051,近畿地方,2020000606,2020年6月,％
-4.6,510,前年同月比,00051,近畿地方,2020000505,2020年5月,％
64.7,510,前年同月比,00051,近畿地方,2020000404,2020年4月,％
2.4,510,前年同月比,00051,近畿地方,2020000303,2020年3月,％
42.5,510,前年同月比,00051,近畿地方,2020000202,2020年2月,％
22.8,510,前年同月比,00051,近畿地方,2020000101,2020年1月,％
31.6,510,前年同月比,00051,近畿地方,2019001212,2019年12月,％
-17.2,510,前年同月比,00051,近畿地方,2019001111,2019年11月,％
10.8,510,前年同月比,00051,近畿地方,2019001010,2019年10月,％
21.9,510,前年同月比,00051,近畿地方,2019000909,2019年9月,％
-34.4,510,前年同月比,00051,近畿地方,2019000808,2019年8月,％
-0.2,510,前年同月比,00051,近畿地方,2019000707,2019年7月,％
25.3,510,前年同月比,00051,近畿地方,2019000606,2019年6月,％
-16.6,510,前年同月比,00051,近畿地方,2019000505,2019年5月,％
-37.2,510,前年同月比,00051,近畿地方,2019000404,2019年4月,％
22.4,510,前年同月比,00051,近畿地方,2019000303,2019年3月,％
-17.9,510,前年同月比,00051,近畿地方,2019000202,2019年2月,％
12.8,510,前年同月比,00051,近畿地方,2019000101,2019年1月,％
-9.9,510,前年同月比,00051,近畿地方,2018001212,2018年12月,％
26.7,510,前年同月比,00051,近畿地方,2018001111,2018年11月,％
-21.7,510,前年同月比,00051,近畿地方,2018001010,2018年10月,％
-16.2,510,前年同月比,00051,近畿地方,2018000909,2018年9月,％
12.1,510,前年同月比,00051,近畿地方,2018000808,2018年8月,％
49.2,510,前年同月比,00051,近畿地方,2018000707,2018年7月,％
6.3,510,前年同月比,00051,近畿地方,2018000606,2018年6月,％
30.0,510,前年同月比,00051,近畿地方,2018000505,2018年5月,％
-23.1,510,前年同月比,00051,近畿地方,2018000404,2018年4月,％
7.9,510,前年同月比,00051,近畿地方,2018000303,2018年3月,％
19.6,510,前年同月比,00051,近畿地方,2018000202,2018年2月,％
3.0,510,前年同月比,00051,近畿地方,2018000101,2018年1月,％
22.6,510,前年同月比,00051,近畿地方,2017001212,2017年12月,％
7.7,510,前年同月比,00051,近畿地方,2017001111,2017年11月,％
45.0,510,前年同月比,00051,近畿地方,2017001010,2017年10月,％
35.5,510,前年同月比,00051,近畿地方,2017000909,2017年9月,％
-32.5,510,前年同月比,00051,近畿地方,2017000808,2017年8月,％
-31.0,510,前年同月比,00051,近畿地方,2017000707,2017年7月,％
-22.3,510,前年同月比,00051,近畿地方,2017000606,2017年6月,％
26.2,510,前年同月比,00051,近畿地方,2017000505,2017年5月,％
-13.2,510,前年同月比,00051,近畿地方,2017000404,2017年4月,％
7.7,510,前年同月比,00051,近畿地方,2017000303,2017年3月,％
-19.6,510,前年同月比,00051,近畿地方,2017000202,2017年2月,％
-16.5,510,前年同月比,00051,近畿地方,2017000101,2017年1月,％
-22.9,510,前年同月比,00051,近畿地方,2016001212,2016年12月,％
-20.2,510,前年同月比,00051,近畿地方,2016001111,2016年11月,％
-6.1,510,前年同月比,00051,近畿地方,2016001010,2016年10月,％
9.2,510,前年同月比,00051,近畿地方,2016000909,2016年9月,％
7.5,510,前年同月比,00051,近畿地方,2016000808,2016年8月,％
-35.9,510,前年同月比,00051,近畿地方,2016000707,2016年7月,％
26.0,510,前年同月比,00051,近畿地方,2016000606,2016年6月,％
-28.5,510,前年同月比,00051,近畿地方,2016000505,2016年5月,％
16.5,510,前年同月比,00051,近畿地方,2016000404,2016年4月,％
8.8,510,前年同月比,00051,近畿地方,2016000303,2016年3月,％
52.5,510,前年同月比,00051,近畿地方,2016000202,2016年2月,％
-0.7,510,前年同月比,00051,近畿地方,2016000101,2016年1月,％
30.0,510,前年同月比,00051,近畿地方,2015001212,2015年12月,％
16.2,510,前年同月比,00051,近畿地方,2015001111,2015年11月,％
-15.6,510,前年同月比,00051,近畿地方,2015001010,2015年10月,％
-19.2,510,前年同月比,00051,近畿地方,2015000909,2015年9月,％
24.4,510,前年同月比,00051,近畿地方,2015000808,2015年8月,％
28.9,510,前年同月比,00051,近畿地方,2015000707,2015年7月,％
0.9,510,前年同月比,00051,近畿地方,2015000606,2015年6月,％
71.1,510,前年同月比,00051,近畿地方,2015000505,2015年5月,％
8.9,510,前年同月比,00051,近畿地方,2015000404,2015年4月,％
53.0,510,前年同月比,00051,近畿地方,2015000303,2015年3月,％
-1.0,510,前年同月比,00051,近畿地方,2015000202,2015年2月,％
32.5,510,前年同月比,00051,近畿地方,2015000101,2015年1月,％
-1.7,510,前年同月比,00051,近畿地方,2014001212,2014年12月,％
8.0,510,前年同月比,00051,近畿地方,2014001111,2014年11月,％
10.8,510,前年同月比,00051,近畿地方,2014001010,2014年10月,％
-46.2,510,前年同月比,00051,近畿地方,2014000909,2014年9月,％
-14.3,510,前年同月比,00051,近畿地方,2014000808,2014年8月,％
19.8,510,前年同月比,00051,近畿地方,2014000707,2014年7月,％
-6.9,510,前年同月比,00051,近畿地方,2014000606,2014年6月,％
-35.1,510,前年同月比,00051,近畿地方,2014000505,2014年5月,％
42.8,510,前年同月比,00051,近畿地方,2014000404,2014年4月,％
-11.1,510,前年同月比,00051,近畿地方,2014000303,2014年3月,％
-17.7,510,前年同月比,00051,近畿地方,2014000202,2014年2月,％
4.8,510,前年同月比,00051,近畿地方,2014000101,2014年1月,％
-16.2,510,前年同月比,00051,近畿地方,2013001212,2013年12月,％
-3.2,510,前年同月比,00051,近畿地方,2013001111,2013年11月,％
72.4,510,前年同月比,00051,近畿地方,2013001010,2013年10月,％
167.0,510,前年同月比,00051,近畿地方,2013000909,2013年9月,％
15.8,510,前年同月比,00051,近畿地方,2013000808,2013年8月,％
25.3,510,前年同月比,00051,近畿地方,2013000707,2013年7月,％
11.9,510,前年同月比,00051,近畿地方,2013000606,2013年6月,％
67.0,510,前年同月比,00051,近畿地方,2013000505,2013年5月,％
-0.1,510,前年同月比,00051,近畿地方,2013000404,2013年4月,％
-30.0,510,前年同月比,00051,近畿地方,2013000303,2013年3月,％
15.1,510,前年同月比,00051,近畿地方,2013000202,2013年2月,％
4.1,510,前年同月比,00051,近畿地方,2013000101,2013年1月,％
12.3,510,前年同月比,00051,近畿地方,2012001212,2012年12月,％
25.8,510,前年同月比,00051,近畿地方,2012001111,2012年11月,％
-8.8,510,前年同月比,00051,近畿地方,2012001010,2012年10月,％
-14.6,510,前年同月比,00051,近畿地方,2012000909,2012年9月,％
74.0,510,前年同月比,00051,近畿地方,2012000808,2012年8月,％
2.8,510,前年同月比,00051,近畿地方,2012000707,2012年7月,％
18.1,510,前年同月比,00051,近畿地方,2012000606,2012年6月,％
14.8,510,前年同月比,00051,近畿地方,2012000505,2012年5月,％
9.4,510,前年同月比,00051,近畿地方,2012000404,2012年4月,％
6.8,510,前年同月比,00051,近畿地方,2012000303,2012年3月,％
0.9,510,前年同月比,00051,近畿地方,2012000202,2012年2月,％
5.6,510,前年同月比,00051,近畿地方,2012000101,2012年1月,％
3.8,510,前年同月比,00051,近畿地方,2011001212,2011年12月,％
-10.0,510,前年同月比,00051,近畿地方,2011001111,2011年11月,％
13.8,510,前年同月比,00051,近畿地方,2011001010,2011年10月,％
-23.4,510,前年同月比,00051,近畿地方,2011000909,2011年9月,％
-8.3,510,前年同月比,00051,近畿地方,2011000808,2011年8月,％
10.6,510,前年同月比,00051,近畿地方,2011000707,2011年7月,％
4.5,510,前年同月比,00051,近畿地方,2011000606,2011年6月,％
-16.8,510,前年同月比,00051,近畿地方,2011000505,2011年5月,％
5.8,510,前年同月比,00051,近畿地方,2011000404,2011年4月,％
-40.0,510,前年同月比,00051,近畿地方,2011000303,2011年3月,％
11.3,510,前年同月比,00051,近畿地方,2011000202,2011年2月,％
-36.2,510,前年同月比,00051,近畿地方,2011000101,2011年1月,％
-26.9,510,前年同月比,00051,近畿地方,2010001212,2010年12月,％
24.6,510,前年同月比,00051,近畿地方,2010001111,2010年11月,％
5.0,510,前年同月比,00051,近畿地方,2010001010,2010年10月,％
12.1,510,前年同月比,00051,近畿地方,2010000909,2010年9月,％
-10.5,510,前年同月比,00051,近畿地方,2010000808,2010年8月,％
7.2,510,前年同月比,00051,近畿地方,2010000707,2010年7月,％
-24.8,510,前年同月比,00051,近畿地方,2010000606,2010年6月,％
-1.4,510,前年同月比,00051,近畿地方,2010000505,2010年5月,％
-22.8,510,前年同月比,00051,近畿地方,2010000404,2010年4月,％
84.1,510,前年同月比,00051,近畿地方,2010000303,2010年3月,％
-7.6,510,前年同月比,00051,近畿地方,2010000202,2010年2月,％
29.9,510,前年同月比,00051,近畿地方,2010000101,2010年1月,％
8.8,510,前年同月比,00051,近畿地方,2009001212,2009年12月,％
-35.0,510,前年同月比,00051,近畿地方,2009001111,2009年11月,％
-26.9,510,前年同月比,00051,近畿地方,2009001010,2009年10月,％
-22.7,510,前年同月比,00051,近畿地方,2009000909,2009年9月,％
-41.3,510,前年同月比,00051,近畿地方,2009000808,2009年8月,％
-60.9,510,前年同月比,00051,近畿地方,2009000707,2009年7月,％
-31.1,510,前年同月比,00051,近畿地方,2009000606,2009年6月,％
-38.3,510,前年同月比,00051,近畿地方,2009000505,2009年5月,％
-13.3,510,前年同月比,00051,近畿地方,2009000404,2009年4月,％
-35.6,510,前年同月比,00051,近畿地方,2009000303,2009年3月,％
-34.5,510,前年同月比,00051,近畿地方,2009000202,2009年2月,％
-20.1,510,前年同月比,00051,近畿地方,2009000101,2009年1月,％
10.7,510,前年同月比,00051,近畿地方,2008001212,2008年12月,％
-25.3,510,前年同月比,00051,近畿地方,2008001111,2008年11月,％
-19.7,510,前年同月比,00051,近畿地方,2008001010,2008年10月,％
-1.5,510,前年同月比,00051,近畿地方,2008000909,2008年9月,％
0.6,510,前年同月比,00051,近畿地方,2008000808,2008年8月,％
86.7,510,前年同月比,00051,近畿地方,2008000707,2008年7月,％
21.9,510,前年同月比,00051,近畿地方,2008000606,2008年6月,％
-20.1,510,前年同月比,00051,近畿地方,2008000505,2008年5月,％
-17.3,510,前年同月比,00051,近畿地方,2008000404,2008年4月,％
-13.5,510,前年同月比,00051,近畿地方,2008000303,2008年3月,％
21.1,510,前年同月比,00051,近畿地方,2008000202,2008年2月,％
3.3,510,前年同月比,00051,近畿地方,2008000101,2008年1月,％
-18.1,510,前年同月比,00053,中国地方,2026000505,2026年5月,％
19.8,510,前年同月比,00053,中国地方,2026000404,2026年4月,％
43.3,510,前年同月比,00053,中国地方,2026000303,2026年3月,％
-14.4,510,前年同月比,00053,中国地方,2026000202,2026年2月,％
273.4,510,前年同月比,00053,中国地方,2026000101,2026年1月,％
5.2,510,前年同月比,00053,中国地方,2025001212,2025年12月,％
-35.2,510,前年同月比,00053,中国地方,2025001111,2025年11月,％
69.1,510,前年同月比,00053,中国地方,2025001010,2025年10月,％
22.6,510,前年同月比,00053,中国地方,2025000909,2025年9月,％
53.8,510,前年同月比,00053,中国地方,2025000808,2025年8月,％
14.7,510,前年同月比,00053,中国地方,2025000707,2025年7月,％
0.7,510,前年同月比,00053,中国地方,2025000606,2025年6月,％
22.6,510,前年同月比,00053,中国地方,2025000505,2025年5月,％
-16.6,510,前年同月比,00053,中国地方,2025000404,2025年4月,％
-42.2,510,前年同月比,00053,中国地方,2025000303,2025年3月,％
85.5,510,前年同月比,00053,中国地方,2025000202,2025年2月,％
-18.5,510,前年同月比,00053,中国地方,2025000101,2025年1月,％
31.2,510,前年同月比,00053,中国地方,2024001212,2024年12月,％
-50.9,510,前年同月比,00053,中国地方,2024001111,2024年11月,％
73.4,510,前年同月比,00053,中国地方,2024001010,2024年10月,％
-13.8,510,前年同月比,00053,中国地方,2024000909,2024年9月,％
3.8,510,前年同月比,00053,中国地方,2024000808,2024年8月,％
97.7,510,前年同月比,00053,中国地方,2024000707,2024年7月,％
59.8,510,前年同月比,00053,中国地方,2024000606,2024年6月,％
-6.5,510,前年同月比,00053,中国地方,2024000505,2024年5月,％
-40.7,510,前年同月比,00053,中国地方,2024000404,2024年4月,％
82.6,510,前年同月比,00053,中国地方,2024000303,2024年3月,％
-51.0,510,前年同月比,00053,中国地方,2024000202,2024年2月,％
-38.3,510,前年同月比,00053,中国地方,2024000101,2024年1月,％
-42.1,510,前年同月比,00053,中国地方,2023001212,2023年12月,％
81.1,510,前年同月比,00053,中国地方,2023001111,2023年11月,％
-12.0,510,前年同月比,00053,中国地方,2023001010,2023年10月,％
93.7,510,前年同月比,00053,中国地方,2023000909,2023年9月,％
