value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,unit
646.3,22,推計患者数の年次推移,8,平成２年,3,外来,23,　高血圧性疾患（再掲）,千人
104.3,22,推計患者数の年次推移,8,平成２年,3,外来,24,　虚血性心疾患（再掲）,千人
65.2,22,推計患者数の年次推移,8,平成２年,3,外来,25,　その他の心疾患（再掲）,千人
160.9,22,推計患者数の年次推移,8,平成２年,3,外来,26,　脳血管疾患（再掲）,千人
936.1,22,推計患者数の年次推移,8,平成２年,3,外来,27,８　呼吸系の疾患,千人
448,22,推計患者数の年次推移,8,平成２年,3,外来,28,　急性上気道感染（再掲）,千人
140.5,22,推計患者数の年次推移,8,平成２年,3,外来,29,　急性及び詳細不明の気管支炎（再掲）,千人
6.9,22,推計患者数の年次推移,8,平成２年,3,外来,30,　肺炎（再掲）,千人
20.4,22,推計患者数の年次推移,8,平成２年,3,外来,31,　慢性気管支炎（再掲）,千人
137.4,22,推計患者数の年次推移,8,平成２年,3,外来,32,　喘息（再掲）,千人
1532.7,22,推計患者数の年次推移,8,平成２年,3,外来,33,９　消化系の疾患,千人
1008.4,22,推計患者数の年次推移,8,平成２年,3,外来,34,　歯及び歯の支持組織の疾患（再掲）,千人
127.9,22,推計患者数の年次推移,8,平成２年,3,外来,35,　胃及び十二指腸潰瘍（再掲）,千人
141.3,22,推計患者数の年次推移,8,平成２年,3,外来,36,　胃炎及び十二指腸炎（再掲）,千人
2.3,22,推計患者数の年次推移,8,平成２年,3,外来,37,　虫垂炎（再掲）,千人
132.8,22,推計患者数の年次推移,8,平成２年,3,外来,38,　肝の疾患（再掲）,千人
194.7,22,推計患者数の年次推移,8,平成２年,3,外来,39,１０　泌尿生殖系の疾患,千人
45,22,推計患者数の年次推移,8,平成２年,3,外来,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
75.8,22,推計患者数の年次推移,8,平成２年,3,外来,41,　乳房及び女性生殖器の疾患（再掲）,千人
16.6,22,推計患者数の年次推移,8,平成２年,3,外来,42,１１　妊娠，分娩及び産じょくの合併症,千人
1.7,22,推計患者数の年次推移,8,平成２年,3,外来,43,　妊娠高血圧症候群（再掲）,千人
0.4,22,推計患者数の年次推移,8,平成２年,3,外来,44,　正常分娩（再掲）,千人
246.6,22,推計患者数の年次推移,8,平成２年,3,外来,45,１２　皮膚及び皮下組織の疾患,千人
762.2,22,推計患者数の年次推移,8,平成２年,3,外来,46,１３　筋骨格系及び結合組織の疾患,千人
42.9,22,推計患者数の年次推移,8,平成２年,3,外来,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
75.5,22,推計患者数の年次推移,8,平成２年,3,外来,48,　腰痛症（再掲）,千人
326,22,推計患者数の年次推移,8,平成２年,3,外来,49,　その他の脊柱疾患（再掲）,千人
22.5,22,推計患者数の年次推移,8,平成２年,3,外来,50,１４　先天異常,千人
1.5,22,推計患者数の年次推移,8,平成２年,3,外来,51,１５　周産期に発生した主要病態,千人
67.7,22,推計患者数の年次推移,8,平成２年,3,外来,52,１６　症状，徴候及び診断名不明確の状態,千人
383.4,22,推計患者数の年次推移,8,平成２年,3,外来,53,１７　損傷及び中毒,千人
86.5,22,推計患者数の年次推移,8,平成２年,3,外来,54,　骨折（再掲）,千人
-,22,推計患者数の年次推移,8,平成２年,3,外来,55,　Ｅ分類自動車交通事故（再掲）,千人
433.5,22,推計患者数の年次推移,8,平成２年,3,外来,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
235.7,22,推計患者数の年次推移,8,平成２年,3,外来,57,　歯の補綴（再掲）,千人
36.2,22,推計患者数の年次推移,8,平成２年,3,外来,58,　分娩前看護及び分娩後観察（再掲）,千人
8402.4,22,推計患者数の年次推移,9,平成５年,1,総数,1,総数,千人
211.4,22,推計患者数の年次推移,9,平成５年,1,総数,2,１　感染症及び寄生虫症,千人
37,22,推計患者数の年次推移,9,平成５年,1,総数,3,　腸管感染症（再掲）,千人
26.1,22,推計患者数の年次推移,9,平成５年,1,総数,4,　結核（再掲）,千人
20.2,22,推計患者数の年次推移,9,平成５年,1,総数,5,　発疹を伴うウイルス疾患（再掲）,千人
46.9,22,推計患者数の年次推移,9,平成５年,1,総数,6,　真菌症（再掲）,千人
301,22,推計患者数の年次推移,9,平成５年,1,総数,7,２　新生物,千人
47.5,22,推計患者数の年次推移,9,平成５年,1,総数,8,　胃の悪性新生物（再掲）,千人
158.6,22,推計患者数の年次推移,9,平成５年,1,総数,9,　その他の悪性新生物（再掲）,千人
312.9,22,推計患者数の年次推移,9,平成５年,1,総数,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
24.3,22,推計患者数の年次推移,9,平成５年,1,総数,11,　甲状腺の疾患（再掲）,千人
198.6,22,推計患者数の年次推移,9,平成５年,1,総数,12,　糖尿病（再掲）,千人
38.3,22,推計患者数の年次推移,9,平成５年,1,総数,13,４　血液及び造血器の疾患,千人
30.3,22,推計患者数の年次推移,9,平成５年,1,総数,14,　貧血（再掲）,千人
425.4,22,推計患者数の年次推移,9,平成５年,1,総数,15,５　精神障害,千人
226.2,22,推計患者数の年次推移,9,平成５年,1,総数,16,　統合失調症（再掲）,千人
57,22,推計患者数の年次推移,9,平成５年,1,総数,17,　神経症（再掲）,千人
614,22,推計患者数の年次推移,9,平成５年,1,総数,18,６　神経系及び感覚器の疾患,千人
315.5,22,推計患者数の年次推移,9,平成５年,1,総数,19,　視器の疾患（再掲）,千人
159.8,22,推計患者数の年次推移,9,平成５年,1,総数,20,　聴器の疾患（再掲）,千人
1366.7,22,推計患者数の年次推移,9,平成５年,1,総数,21,７　循環系の疾患,千人
3.1,22,推計患者数の年次推移,9,平成５年,1,総数,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
699.9,22,推計患者数の年次推移,9,平成５年,1,総数,23,　高血圧性疾患（再掲）,千人
124.8,22,推計患者数の年次推移,9,平成５年,1,総数,24,　虚血性心疾患（再掲）,千人
100.3,22,推計患者数の年次推移,9,平成５年,1,総数,25,　その他の心疾患（再掲）,千人
368.5,22,推計患者数の年次推移,9,平成５年,1,総数,26,　脳血管疾患（再掲）,千人
985.6,22,推計患者数の年次推移,9,平成５年,1,総数,27,８　呼吸系の疾患,千人
412.5,22,推計患者数の年次推移,9,平成５年,1,総数,28,　急性上気道感染（再掲）,千人
136.8,22,推計患者数の年次推移,9,平成５年,1,総数,29,　急性及び詳細不明の気管支炎（再掲）,千人
24.2,22,推計患者数の年次推移,9,平成５年,1,総数,30,　肺炎（再掲）,千人
26.3,22,推計患者数の年次推移,9,平成５年,1,総数,31,　慢性気管支炎（再掲）,千人
175.1,22,推計患者数の年次推移,9,平成５年,1,総数,32,　喘息（再掲）,千人
1641.8,22,推計患者数の年次推移,9,平成５年,1,総数,33,９　消化系の疾患,千人
1022,22,推計患者数の年次推移,9,平成５年,1,総数,34,　歯及び歯の支持組織の疾患（再掲）,千人
149.9,22,推計患者数の年次推移,9,平成５年,1,総数,35,　胃及び十二指腸潰瘍（再掲）,千人
155.3,22,推計患者数の年次推移,9,平成５年,1,総数,36,　胃炎及び十二指腸炎（再掲）,千人
6.1,22,推計患者数の年次推移,9,平成５年,1,総数,37,　虫垂炎（再掲）,千人
149.6,22,推計患者数の年次推移,9,平成５年,1,総数,38,　肝の疾患（再掲）,千人
245.5,22,推計患者数の年次推移,9,平成５年,1,総数,39,１０　泌尿生殖系の疾患,千人
72.6,22,推計患者数の年次推移,9,平成５年,1,総数,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
83,22,推計患者数の年次推移,9,平成５年,1,総数,41,　乳房及び女性生殖器の疾患（再掲）,千人
42.5,22,推計患者数の年次推移,9,平成５年,1,総数,42,１１　妊娠，分娩及び産じょくの合併症,千人
3.1,22,推計患者数の年次推移,9,平成５年,1,総数,43,　妊娠高血圧症候群（再掲）,千人
6.4,22,推計患者数の年次推移,9,平成５年,1,総数,44,　正常分娩（再掲）,千人
242.4,22,推計患者数の年次推移,9,平成５年,1,総数,45,１２　皮膚及び皮下組織の疾患,千人
897.2,22,推計患者数の年次推移,9,平成５年,1,総数,46,１３　筋骨格系及び結合組織の疾患,千人
50.4,22,推計患者数の年次推移,9,平成５年,1,総数,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
87.1,22,推計患者数の年次推移,9,平成５年,1,総数,48,　腰痛症（再掲）,千人
377.4,22,推計患者数の年次推移,9,平成５年,1,総数,49,　その他の脊柱疾患（再掲）,千人
31.8,22,推計患者数の年次推移,9,平成５年,1,総数,50,１４　先天異常,千人
6.9,22,推計患者数の年次推移,9,平成５年,1,総数,51,１５　周産期に発生した主要病態,千人
113.1,22,推計患者数の年次推移,9,平成５年,1,総数,52,１６　症状，徴候及び診断名不明確の状態,千人
503.5,22,推計患者数の年次推移,9,平成５年,1,総数,53,１７　損傷及び中毒,千人
152.4,22,推計患者数の年次推移,9,平成５年,1,総数,54,　骨折（再掲）,千人
-,22,推計患者数の年次推移,9,平成５年,1,総数,55,　Ｅ分類自動車交通事故（再掲）,千人
422.4,22,推計患者数の年次推移,9,平成５年,1,総数,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
241.8,22,推計患者数の年次推移,9,平成５年,1,総数,57,　歯の補綴（再掲）,千人
39.4,22,推計患者数の年次推移,9,平成５年,1,総数,58,　分娩前看護及び分娩後観察（再掲）,千人
1429.5,22,推計患者数の年次推移,9,平成５年,2,入院,1,総数,千人
36,22,推計患者数の年次推移,9,平成５年,2,入院,2,１　感染症及び寄生虫症,千人
3.6,22,推計患者数の年次推移,9,平成５年,2,入院,3,　腸管感染症（再掲）,千人
16.5,22,推計患者数の年次推移,9,平成５年,2,入院,4,　結核（再掲）,千人
2.2,22,推計患者数の年次推移,9,平成５年,2,入院,5,　発疹を伴うウイルス疾患（再掲）,千人
0.5,22,推計患者数の年次推移,9,平成５年,2,入院,6,　真菌症（再掲）,千人
152.6,22,推計患者数の年次推移,9,平成５年,2,入院,7,２　新生物,千人
24.7,22,推計患者数の年次推移,9,平成５年,2,入院,8,　胃の悪性新生物（再掲）,千人
92.2,22,推計患者数の年次推移,9,平成５年,2,入院,9,　その他の悪性新生物（再掲）,千人
50.7,22,推計患者数の年次推移,9,平成５年,2,入院,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
2.6,22,推計患者数の年次推移,9,平成５年,2,入院,11,　甲状腺の疾患（再掲）,千人
42.8,22,推計患者数の年次推移,9,平成５年,2,入院,12,　糖尿病（再掲）,千人
6.1,22,推計患者数の年次推移,9,平成５年,2,入院,13,４　血液及び造血器の疾患,千人
3.8,22,推計患者数の年次推移,9,平成５年,2,入院,14,　貧血（再掲）,千人
320.6,22,推計患者数の年次推移,9,平成５年,2,入院,15,５　精神障害,千人
202.7,22,推計患者数の年次推移,9,平成５年,2,入院,16,　統合失調症（再掲）,千人
16.1,22,推計患者数の年次推移,9,平成５年,2,入院,17,　神経症（再掲）,千人
72.8,22,推計患者数の年次推移,9,平成５年,2,入院,18,６　神経系及び感覚器の疾患,千人
13.4,22,推計患者数の年次推移,9,平成５年,2,入院,19,　視器の疾患（再掲）,千人
3.4,22,推計患者数の年次推移,9,平成５年,2,入院,20,　聴器の疾患（再掲）,千人
324.3,22,推計患者数の年次推移,9,平成５年,2,入院,21,７　循環系の疾患,千人
0.8,22,推計患者数の年次推移,9,平成５年,2,入院,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
34.6,22,推計患者数の年次推移,9,平成５年,2,入院,23,　高血圧性疾患（再掲）,千人
32.3,22,推計患者数の年次推移,9,平成５年,2,入院,24,　虚血性心疾患（再掲）,千人
31.7,22,推計患者数の年次推移,9,平成５年,2,入院,25,　その他の心疾患（再掲）,千人
211.6,22,推計患者数の年次推移,9,平成５年,2,入院,26,　脳血管疾患（再掲）,千人
58.1,22,推計患者数の年次推移,9,平成５年,2,入院,27,８　呼吸系の疾患,千人
2.4,22,推計患者数の年次推移,9,平成５年,2,入院,28,　急性上気道感染（再掲）,千人
3,22,推計患者数の年次推移,9,平成５年,2,入院,29,　急性及び詳細不明の気管支炎（再掲）,千人
16.2,22,推計患者数の年次推移,9,平成５年,2,入院,30,　肺炎（再掲）,千人
2.9,22,推計患者数の年次推移,9,平成５年,2,入院,31,　慢性気管支炎（再掲）,千人
17.5,22,推計患者数の年次推移,9,平成５年,2,入院,32,　喘息（再掲）,千人
97.2,22,推計患者数の年次推移,9,平成５年,2,入院,33,９　消化系の疾患,千人
0.6,22,推計患者数の年次推移,9,平成５年,2,入院,34,　歯及び歯の支持組織の疾患（再掲）,千人
18.9,22,推計患者数の年次推移,9,平成５年,2,入院,35,　胃及び十二指腸潰瘍（再掲）,千人
3.5,22,推計患者数の年次推移,9,平成５年,2,入院,36,　胃炎及び十二指腸炎（再掲）,千人
3.9,22,推計患者数の年次推移,9,平成５年,2,入院,37,　虫垂炎（再掲）,千人
28.1,22,推計患者数の年次推移,9,平成５年,2,入院,38,　肝の疾患（再掲）,千人
40.8,22,推計患者数の年次推移,9,平成５年,2,入院,39,１０　泌尿生殖系の疾患,千人
22.8,22,推計患者数の年次推移,9,平成５年,2,入院,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
3.7,22,推計患者数の年次推移,9,平成５年,2,入院,41,　乳房及び女性生殖器の疾患（再掲）,千人
21.9,22,推計患者数の年次推移,9,平成５年,2,入院,42,１１　妊娠，分娩及び産じょくの合併症,千人
1.7,22,推計患者数の年次推移,9,平成５年,2,入院,43,　妊娠高血圧症候群（再掲）,千人
6,22,推計患者数の年次推移,9,平成５年,2,入院,44,　正常分娩（再掲）,千人
5.7,22,推計患者数の年次推移,9,平成５年,2,入院,45,１２　皮膚及び皮下組織の疾患,千人
72.2,22,推計患者数の年次推移,9,平成５年,2,入院,46,１３　筋骨格系及び結合組織の疾患,千人
10.6,22,推計患者数の年次推移,9,平成５年,2,入院,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
2.9,22,推計患者数の年次推移,9,平成５年,2,入院,48,　腰痛症（再掲）,千人
29.2,22,推計患者数の年次推移,9,平成５年,2,入院,49,　その他の脊柱疾患（再掲）,千人
8.3,22,推計患者数の年次推移,9,平成５年,2,入院,50,１４　先天異常,千人
5.5,22,推計患者数の年次推移,9,平成５年,2,入院,51,１５　周産期に発生した主要病態,千人
21.7,22,推計患者数の年次推移,9,平成５年,2,入院,52,１６　症状，徴候及び診断名不明確の状態,千人
122.3,22,推計患者数の年次推移,9,平成５年,2,入院,53,１７　損傷及び中毒,千人
70.4,22,推計患者数の年次推移,9,平成５年,2,入院,54,　骨折（再掲）,千人
-,22,推計患者数の年次推移,9,平成５年,2,入院,55,　Ｅ分類自動車交通事故（再掲）,千人
12.5,22,推計患者数の年次推移,9,平成５年,2,入院,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
0.1,22,推計患者数の年次推移,9,平成５年,2,入院,57,　歯の補綴（再掲）,千人
5.7,22,推計患者数の年次推移,9,平成５年,2,入院,58,　分娩前看護及び分娩後観察（再掲）,千人
6973,22,推計患者数の年次推移,9,平成５年,3,外来,1,総数,千人
175.5,22,推計患者数の年次推移,9,平成５年,3,外来,2,１　感染症及び寄生虫症,千人
33.4,22,推計患者数の年次推移,9,平成５年,3,外来,3,　腸管感染症（再掲）,千人
9.6,22,推計患者数の年次推移,9,平成５年,3,外来,4,　結核（再掲）,千人
18,22,推計患者数の年次推移,9,平成５年,3,外来,5,　発疹を伴うウイルス疾患（再掲）,千人
46.5,22,推計患者数の年次推移,9,平成５年,3,外来,6,　真菌症（再掲）,千人
148.4,22,推計患者数の年次推移,9,平成５年,3,外来,7,２　新生物,千人
22.7,22,推計患者数の年次推移,9,平成５年,3,外来,8,　胃の悪性新生物（再掲）,千人
66.3,22,推計患者数の年次推移,9,平成５年,3,外来,9,　その他の悪性新生物（再掲）,千人
262.2,22,推計患者数の年次推移,9,平成５年,3,外来,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
21.8,22,推計患者数の年次推移,9,平成５年,3,外来,11,　甲状腺の疾患（再掲）,千人
155.7,22,推計患者数の年次推移,9,平成５年,3,外来,12,　糖尿病（再掲）,千人
32.2,22,推計患者数の年次推移,9,平成５年,3,外来,13,４　血液及び造血器の疾患,千人
26.5,22,推計患者数の年次推移,9,平成５年,3,外来,14,　貧血（再掲）,千人
104.8,22,推計患者数の年次推移,9,平成５年,3,外来,15,５　精神障害,千人
23.6,22,推計患者数の年次推移,9,平成５年,3,外来,16,　統合失調症（再掲）,千人
40.9,22,推計患者数の年次推移,9,平成５年,3,外来,17,　神経症（再掲）,千人
541.1,22,推計患者数の年次推移,9,平成５年,3,外来,18,６　神経系及び感覚器の疾患,千人
302.2,22,推計患者数の年次推移,9,平成５年,3,外来,19,　視器の疾患（再掲）,千人
156.3,22,推計患者数の年次推移,9,平成５年,3,外来,20,　聴器の疾患（再掲）,千人
1042.4,22,推計患者数の年次推移,9,平成５年,3,外来,21,７　循環系の疾患,千人
2.3,22,推計患者数の年次推移,9,平成５年,3,外来,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
665.3,22,推計患者数の年次推移,9,平成５年,3,外来,23,　高血圧性疾患（再掲）,千人
92.5,22,推計患者数の年次推移,9,平成５年,3,外来,24,　虚血性心疾患（再掲）,千人
68.7,22,推計患者数の年次推移,9,平成５年,3,外来,25,　その他の心疾患（再掲）,千人
156.9,22,推計患者数の年次推移,9,平成５年,3,外来,26,　脳血管疾患（再掲）,千人
927.5,22,推計患者数の年次推移,9,平成５年,3,外来,27,８　呼吸系の疾患,千人
410,22,推計患者数の年次推移,9,平成５年,3,外来,28,　急性上気道感染（再掲）,千人
133.8,22,推計患者数の年次推移,9,平成５年,3,外来,29,　急性及び詳細不明の気管支炎（再掲）,千人
8,22,推計患者数の年次推移,9,平成５年,3,外来,30,　肺炎（再掲）,千人
23.4,22,推計患者数の年次推移,9,平成５年,3,外来,31,　慢性気管支炎（再掲）,千人
157.6,22,推計患者数の年次推移,9,平成５年,3,外来,32,　喘息（再掲）,千人
1544.6,22,推計患者数の年次推移,9,平成５年,3,外来,33,９　消化系の疾患,千人
1021.4,22,推計患者数の年次推移,9,平成５年,3,外来,34,　歯及び歯の支持組織の疾患（再掲）,千人
131,22,推計患者数の年次推移,9,平成５年,3,外来,35,　胃及び十二指腸潰瘍（再掲）,千人
151.7,22,推計患者数の年次推移,9,平成５年,3,外来,36,　胃炎及び十二指腸炎（再掲）,千人
2.3,22,推計患者数の年次推移,9,平成５年,3,外来,37,　虫垂炎（再掲）,千人
121.4,22,推計患者数の年次推移,9,平成５年,3,外来,38,　肝の疾患（再掲）,千人
204.7,22,推計患者数の年次推移,9,平成５年,3,外来,39,１０　泌尿生殖系の疾患,千人
49.8,22,推計患者数の年次推移,9,平成５年,3,外来,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
79.3,22,推計患者数の年次推移,9,平成５年,3,外来,41,　乳房及び女性生殖器の疾患（再掲）,千人
20.5,22,推計患者数の年次推移,9,平成５年,3,外来,42,１１　妊娠，分娩及び産じょくの合併症,千人
1.4,22,推計患者数の年次推移,9,平成５年,3,外来,43,　妊娠高血圧症候群（再掲）,千人
0.5,22,推計患者数の年次推移,9,平成５年,3,外来,44,　正常分娩（再掲）,千人
236.7,22,推計患者数の年次推移,9,平成５年,3,外来,45,１２　皮膚及び皮下組織の疾患,千人
825,22,推計患者数の年次推移,9,平成５年,3,外来,46,１３　筋骨格系及び結合組織の疾患,千人
39.8,22,推計患者数の年次推移,9,平成５年,3,外来,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
84.2,22,推計患者数の年次推移,9,平成５年,3,外来,48,　腰痛症（再掲）,千人
348.2,22,推計患者数の年次推移,9,平成５年,3,外来,49,　その他の脊柱疾患（再掲）,千人
23.5,22,推計患者数の年次推移,9,平成５年,3,外来,50,１４　先天異常,千人
1.4,22,推計患者数の年次推移,9,平成５年,3,外来,51,１５　周産期に発生した主要病態,千人
91.4,22,推計患者数の年次推移,9,平成５年,3,外来,52,１６　症状，徴候及び診断名不明確の状態,千人
381.2,22,推計患者数の年次推移,9,平成５年,3,外来,53,１７　損傷及び中毒,千人
82,22,推計患者数の年次推移,9,平成５年,3,外来,54,　骨折（再掲）,千人
-,22,推計患者数の年次推移,9,平成５年,3,外来,55,　Ｅ分類自動車交通事故（再掲）,千人
409.9,22,推計患者数の年次推移,9,平成５年,3,外来,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
241.8,22,推計患者数の年次推移,9,平成５年,3,外来,57,　歯の補綴（再掲）,千人
33.8,22,推計患者数の年次推移,9,平成５年,3,外来,58,　分娩前看護及び分娩後観察（再掲）,千人
